Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
21,0,17,11,27,28
14,8,11,19,4,19
15,7,11,18,5,20
16,6,12,18,6,21
17,5,11,18,7,22
18,4,11,19,8,23
19,3,10,20,9,24
20,2,11,21,10,23
21,1,12,20,11,24
20,0,11,19,12,25
19,0,10,18,13,26
20,1,10,19,14,27
21,0,11,18,15,28
22,1,11,18,16,29
21,1,12,18,17,28
20,0,11,17,18,29
19,0,11,17,19,28
20,1,12,16,20,29
21,0,13,15,21,28
22,1,14,16,22,29
21,1,15,17,23,28
20,0,16,16,24,29
19,0,15,15,25,28
20,1,14,14,26,29
21,0,15,14,27,28
22,1,16,13,28,29
21,1,16,12,27,28
20,0,16,13,28,29
19,0,17,13,27,28
20,1,17,13,28,29
21,0,17,12,27,28
22,1,18,11,28,29
21,1,17,10,27,28
20,0,18,11,28,29
19,0,17,12,27,28
20,1,18,12,28,29
21,0,18,12,27,28
22,1,18,11,28,29
21,1,19,12,27,28
20,0,19,11,28,29
19,0,19,12,27,28
20,1,18,12,28,29
21,0,17,11,27,28
