Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,16,12,28,28,28
25,16,5,28,8,20
25,17,6,27,9,21
26,16,5,27,10,22
25,17,5,26,11,23
26,16,6,27,12,24
25,17,6,28,13,25
26,16,7,29,14,26
25,17,8,28,15,27
26,16,8,27,16,28
25,17,9,28,17,29
26,16,9,29,18,28
25,17,9,28,19,29
26,16,9,27,20,28
25,17,10,26,21,29
26,16,11,25,22,28
25,17,10,26,23,29
26,16,11,27,24,28
25,17,10,26,25,29
26,16,9,25,26,28
25,17,10,26,27,29
26,16,10,27,28,28
25,17,11,28,27,29
26,16,10,27,28,28
25,17,9,28,27,29
26,16,8,29,28,28
25,17,8,29,27,29
26,16,9,29,28,28
25,17,10,29,27,29
26,16,10,29,28,28
25,17,10,29,27,29
26,16,10,28,28,28
25,17,11,28,27,29
26,16,12,28,28,28
