Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,5,0,28,26,28
7,13,8,28,7,23
8,12,8,28,8,24
9,11,9,28,9,25
10,10,9,27,10,26
11,9,9,27,11,27
12,8,10,28,12,28
13,7,10,29,13,29
14,6,10,28,14,28
14,7,9,28,15,29
13,6,10,29,16,28
14,5,9,29,17,29
13,5,8,29,18,28
14,4,9,28,19,29
14,5,9,28,20,28
13,5,8,29,21,29
14,4,9,29,22,28
14,5,9,29,23,29
13,5,9,29,24,28
14,4,10,28,25,29
14,5,9,27,26,28
13,5,9,26,27,29
14,4,9,26,26,28
14,5,9,27,27,29
13,5,8,26,26,28
14,4,7,25,27,29
14,5,6,26,26,28
13,5,6,27,27,29
14,4,7,27,26,28
14,5,7,26,27,29
13,5,7,26,26,28
14,4,6,25,27,29
14,5,6,26,26,28
13,5,6,27,27,29
14,4,5,27,26,28
14,5,4,28,27,29
13,5,5,27,26,28
14,4,5,26,27,29
14,5,6,25,26,28
13,5,5,24,27,29
14,4,6,25,26,28
14,5,5,24,27,29
13,5,5,24,26,28
14,4,5,23,27,29
14,5,5,23,26,28
13,5,6,22,27,29
14,4,6,23,26,28
14,5,5,22,27,29
13,5,5,23,26,28
14,4,5,23,27,29
14,5,5,24,26,28
13,5,4,25,27,29
14,4,5,26,26,28
14,5,6,26,27,29
13,5,5,27,26,28
14,4,5,27,27,29
14,5,6,26,26,28
13,5,5,25,27,29
14,4,5,25,26,28
14,5,6,26,27,29
13,5,5,26,26,28
14,4,4,27,27,29
14,5,4,26,26,28
13,5,5,27,27,29
14,4,4,27,26,28
14,5,4,27,27,29
13,5,4,28,26,28
14,4,5,27,27,29
14,5,4,26,26,28
13,5,5,25,27,29
14,4,4,24,26,28
14,5,4,25,27,29
13,5,5,26,26,28
14,4,5,26,27,29
14,5,4,27,26,28
13,5,3,28,27,29
14,4,2,29,26,28
14,5,2,29,27,29
13,5,1,29,26,28
14,4,1,29,27,29
14,5,0,28,26,28
