Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,5,11,25,28,15
13,16,18,29,15,4
14,15,17,29,16,5
15,14,17,29,17,6
16,13,17,28,18,7
17,12,16,28,19,8
18,11,15,28,20,9
19,10,16,27,21,10
20,9,16,28,22,11
21,8,16,29,23,12
22,7,16,29,24,13
23,6,15,28,25,14
24,5,16,29,26,15
23,6,16,29,27,16
24,5,16,29,28,15
23,6,16,29,27,16
24,5,16,29,28,15
23,6,16,28,27,16
24,5,17,27,28,15
23,6,16,26,27,16
24,5,16,27,28,15
23,6,17,27,27,16
24,5,16,26,28,15
23,6,17,25,27,16
24,5,18,25,28,15
23,6,18,25,27,16
24,5,18,26,28,15
23,6,17,25,27,16
24,5,16,25,28,15
23,6,16,26,27,16
24,5,17,27,28,15
23,6,16,26,27,16
24,5,15,27,28,15
23,6,16,27,27,16
24,5,17,26,28,15
23,6,16,25,27,16
24,5,15,25,28,15
23,6,15,26,27,16
24,5,15,27,28,15
23,6,15,26,27,16
24,5,15,27,28,15
23,6,14,26,27,16
24,5,14,27,28,15
23,6,13,28,27,16
24,5,14,28,28,15
23,6,15,27,27,16
24,5,16,26,28,15
23,6,16,27,27,16
24,5,17,27,28,15
23,6,16,26,27,16
24,5,16,25,28,15
23,6,16,25,27,16
24,5,15,26,28,15
23,6,14,26,27,16
24,5,14,26,28,15
23,6,15,26,27,16
24,5,14,26,28,15
23,6,15,26,27,16
24,5,14,25,28,15
23,6,15,24,27,16
24,5,14,25,28,15
23,6,14,24,27,16
24,5,13,24,28,15
23,6,12,23,27,16
24,5,12,22,28,15
23,6,12,23,27,16
24,5,13,24,28,15
23,6,14,24,27,16
24,5,14,23,28,15
23,6,15,24,27,16
24,5,16,24,28,15
23,6,15,25,27,16
24,5,14,25,28,15
23,6,13,24,27,16
24,5,12,24,28,15
23,6,13,25,27,16
24,5,12,26,28,15
23,6,13,26,27,16
24,5,13,25,28,15
23,6,13,26,27,16
24,5,13,27,28,15
23,6,13,28,27,16
24,5,14,27,28,15
23,6,13,26,27,16
24,5,14,25,28,15
23,6,14,24,27,16
24,5,13,23,28,15
23,6,14,24,27,16
24,5,15,25,28,15
23,6,15,25,27,16
24,5,15,26,28,15
23,6,14,25,27,16
24,5,13,26,28,15
23,6,13,26,27,16
24,5,13,27,28,15
23,6,13,27,27,16
24,5,13,26,28,15
23,6,14,27,27,16
24,5,14,28,28,15
23,6,15,28,27,16
24,5,15,29,28,15
23,6,15,29,27,16
24,5,15,29,28,15
23,6,15,29,27,16
24,5,16,28,28,15
23,6,16,29,27,16
24,5,15,28,28,15
23,6,16,28,27,16
24,5,16,28,28,15
23,6,15,29,27,16
24,5,15,29,28,15
23,6,16,29,27,16
24,5,16,29,28,15
23,6,17,29,27,16
24,5,17,29,28,15
23,6,17,29,27,16
24,5,17,28,28,15
23,6,16,28,27,16
24,5,16,27,28,15
23,6,15,28,27,16
24,5,14,28,28,15
23,6,13,28,27,16
24,5,14,27,28,15
23,6,15,27,27,16
24,5,14,27,28,15
23,6,13,28,27,16
24,5,12,28,28,15
23,6,11,29,27,16
24,5,11,29,28,15
23,6,10,28,27,16
24,5,10,28,28,15
23,6,9,29,27,16
24,5,8,29,28,15
23,6,8,29,27,16
24,5,9,28,28,15
23,6,8,28,27,16
24,5,8,27,28,15
23,6,8,27,27,16
24,5,9,27,28,15
23,6,9,26,27,16
24,5,10,25,28,15
23,6,11,24,27,16
24,5,11,23,28,15
23,6,12,22,27,16
24,5,12,23,28,15
23,6,12,24,27,16
24,5,11,25,28,15
