Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,7,15,3,27,28
25,9,11,1,17,24
26,8,10,0,18,25
27,7,9,1,19,26
27,8,10,2,20,27
26,7,11,2,21,28
27,6,10,3,22,29
27,7,9,2,23,28
27,8,10,2,24,29
26,7,10,1,25,28
27,6,9,2,26,29
27,7,8,2,27,28
27,8,9,2,28,29
26,7,8,1,27,28
27,6,7,1,28,29
27,7,6,2,27,28
27,8,6,2,28,29
26,7,7,2,27,28
27,6,6,2,28,29
27,7,5,2,27,28
27,8,6,2,28,29
26,7,5,2,27,28
27,6,5,2,28,29
27,7,5,3,27,28
27,8,6,3,28,29
26,7,6,4,27,28
27,6,5,5,28,29
27,7,6,5,27,28
27,8,5,4,28,29
26,7,6,4,27,28
27,6,7,3,28,29
27,7,8,2,27,28
27,8,8,1,28,29
26,7,9,2,27,28
27,6,8,3,28,29
27,7,8,2,27,28
27,8,7,1,28,29
26,7,8,2,27,28
27,6,9,1,28,29
27,7,10,1,27,28
27,8,11,1,28,29
26,7,11,0,27,28
27,6,11,0,28,29
27,7,10,1,27,28
27,8,9,0,28,29
26,7,9,0,27,28
27,6,10,0,28,29
27,7,10,0,27,28
27,8,10,0,28,29
26,7,10,0,27,28
27,6,11,0,28,29
27,7,11,0,27,28
27,8,11,0,28,29
26,7,12,1,27,28
27,6,13,0,28,29
27,7,12,0,27,28
27,8,13,0,28,29
26,7,13,0,27,28
27,6,13,0,28,29
27,7,12,0,27,28
27,8,11,1,28,29
26,7,11,0,27,28
27,6,12,1,28,29
27,7,13,0,27,28
27,8,13,0,28,29
26,7,12,0,27,28
27,6,13,0,28,29
27,7,14,1,27,28
27,8,15,2,28,29
26,7,15,3,27,28
