Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,0,10,0,27,24
15,2,10,0,15,12
16,3,10,0,16,13
17,4,9,1,17,14
18,3,9,0,18,15
19,4,9,0,19,16
18,5,9,0,20,17
19,6,10,0,21,18
20,7,9,1,22,19
21,6,9,2,23,20
22,5,9,2,24,21
23,4,8,3,25,22
24,3,7,3,26,23
25,2,6,3,27,24
24,1,7,2,28,23
25,0,6,1,27,24
24,0,5,2,28,23
23,0,6,3,27,24
22,0,5,4,28,23
21,0,4,4,27,24
20,0,5,4,28,23
19,0,4,4,27,24
18,0,5,3,28,23
17,0,6,4,27,24
16,0,6,5,28,23
15,0,7,5,27,24
14,0,7,4,28,23
13,0,7,3,27,24
12,0,8,2,28,23
11,0,8,3,27,24
10,0,9,3,28,23
9,0,10,2,27,24
9,1,11,1,28,23
10,0,10,0,27,24
