Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
13,1,28,3,28,15
13,1,25,6,14,7
14,0,24,6,15,8
13,1,25,7,16,9
14,0,24,8,17,10
13,1,25,7,18,11
14,0,25,6,19,12
13,1,25,7,20,13
14,0,24,6,21,14
13,1,24,5,22,15
14,0,24,5,23,16
13,1,24,4,24,17
14,0,24,4,25,18
13,1,23,4,26,17
14,0,22,5,27,16
13,1,22,6,28,15
14,0,21,7,27,16
13,1,20,7,28,15
14,0,19,7,27,16
13,1,20,7,28,15
14,0,19,6,27,16
13,1,19,5,28,15
14,0,20,4,27,16
13,1,19,4,28,15
14,0,19,5,27,16
13,1,19,6,28,15
14,0,19,6,27,16
13,1,18,7,28,15
14,0,18,6,27,16
13,1,18,6,28,15
14,0,19,7,27,16
13,1,20,8,28,15
14,0,19,9,27,16
13,1,19,8,28,15
14,0,18,7,27,16
13,1,19,7,28,15
14,0,18,7,27,16
13,1,19,8,28,15
14,0,19,8,27,16
13,1,20,8,28,15
14,0,21,9,27,16
13,1,21,9,28,15
14,0,20,9,27,16
13,1,21,9,28,15
14,0,22,10,27,16
13,1,22,9,28,15
14,0,23,10,27,16
13,1,24,11,28,15
14,0,23,11,27,16
13,1,23,10,28,15
14,0,23,9,27,16
13,1,24,10,28,15
14,0,25,10,27,16
13,1,24,10,28,15
14,0,23,9,27,16
13,1,22,10,28,15
14,0,21,10,27,16
13,1,22,11,28,15
14,0,21,12,27,16
13,1,21,11,28,15
14,0,21,11,27,16
13,1,22,11,28,15
14,0,21,12,27,16
13,1,21,13,28,15
14,0,21,12,27,16
13,1,22,12,28,15
14,0,21,13,27,16
13,1,21,13,28,15
14,0,20,14,27,16
13,1,20,15,28,15
14,0,21,16,27,16
13,1,22,15,28,15
14,0,22,16,27,16
13,1,23,17,28,15
14,0,24,16,27,16
13,1,25,17,28,15
14,0,26,16,27,16
13,1,25,16,28,15
14,0,24,15,27,16
13,1,23,14,28,15
14,0,22,14,27,16
13,1,23,15,28,15
14,0,24,15,27,16
13,1,24,14,28,15
14,0,24,13,27,16
13,1,25,13,28,15
14,0,26,12,27,16
13,1,25,12,28,15
14,0,25,11,27,16
13,1,26,10,28,15
14,0,25,9,27,16
13,1,25,8,28,15
14,0,24,8,27,16
13,1,25,7,28,15
14,0,26,6,27,16
13,1,26,7,28,15
14,0,26,8,27,16
13,1,26,8,28,15
14,0,26,8,27,16
13,1,25,7,28,15
14,0,24,6,27,16
13,1,23,5,28,15
14,0,23,5,27,16
13,1,24,6,28,15
14,0,23,5,27,16
13,1,22,6,28,15
14,0,23,5,27,16
13,1,23,4,28,15
14,0,22,5,27,16
13,1,23,5,28,15
14,0,23,5,27,16
13,1,24,5,28,15
14,0,25,5,27,16
13,1,24,4,28,15
14,0,25,4,27,16
13,1,25,4,28,15
14,0,25,5,27,16
13,1,25,5,28,15
14,0,26,5,27,16
13,1,27,4,28,15
14,0,27,3,27,16
13,1,28,3,28,15
