Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
18,21,9,3,25,26
18,21,20,8,9,28
18,21,20,7,10,27
18,21,19,6,9,28
18,21,19,5,8,29
18,21,19,5,9,28
18,21,19,6,8,29
18,21,18,5,7,28
18,21,18,4,8,27
18,21,19,3,9,28
18,21,18,4,10,27
18,21,18,4,11,28
18,21,17,3,10,29
18,21,16,2,11,28
18,21,15,2,12,27
18,21,15,1,11,28
18,21,15,2,12,27
18,21,16,1,13,28
18,21,16,2,14,29
18,21,17,2,13,28
18,21,18,1,14,27
18,21,18,0,15,26
18,21,18,1,16,25
18,21,17,2,17,24
18,21,16,1,16,25
18,21,16,1,17,26
18,21,15,1,18,27
18,21,16,2,17,28
18,21,15,2,18,29
18,21,16,2,19,28
18,21,17,3,20,27
18,21,17,2,19,28
18,21,16,2,20,29
18,21,16,1,19,28
18,21,15,0,20,29
18,21,14,0,19,28
18,21,14,0,18,29
18,21,15,0,19,28
18,21,15,1,18,29
18,21,15,1,19,28
18,21,15,1,20,27
18,21,14,2,21,28
18,21,13,3,22,29
18,21,12,2,21,28
18,21,12,1,22,27
18,21,11,1,23,26
18,21,12,2,24,27
18,21,12,1,25,28
18,21,11,0,24,29
18,21,10,0,23,28
18,21,11,1,22,29
18,21,11,2,22,29
18,21,12,2,23,28
18,21,13,3,24,29
18,21,14,4,24,29
18,21,13,4,25,28
18,21,12,4,26,29
18,21,13,4,25,28
18,21,12,4,26,27
18,21,11,4,25,28
18,21,12,4,24,29
18,21,11,5,23,28
18,21,12,4,24,29
18,21,11,4,23,28
18,21,10,3,24,27
18,21,9,3,25,26
