Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
16,0,28,18,28,29
25,2,25,22,3,26
26,1,26,22,4,27
25,0,25,22,5,28
24,0,25,22,6,29
23,0,24,21,7,28
22,0,23,20,8,29
21,0,22,20,9,28
20,0,21,19,10,29
19,0,21,19,11,28
18,0,22,20,12,29
17,0,23,20,13,28
16,0,23,20,14,29
15,0,24,19,15,28
14,0,23,18,16,29
15,1,24,19,17,28
16,0,25,20,18,29
15,0,24,20,19,28
14,0,23,19,20,29
15,1,22,19,21,28
16,0,23,18,22,29
15,0,23,18,23,28
14,0,24,17,24,29
15,1,25,18,25,28
16,0,24,17,26,29
15,0,25,18,27,28
14,0,26,18,28,29
15,1,25,17,27,28
16,0,26,17,28,29
15,0,27,17,27,28
14,0,27,18,28,29
15,1,27,19,27,28
16,0,26,19,28,29
15,0,26,20,27,28
14,0,27,21,28,29
15,1,27,22,27,28
16,0,26,21,28,29
15,0,25,21,27,28
14,0,25,20,28,29
15,1,26,19,27,28
16,0,27,18,28,29
15,0,27,18,27,28
14,0,26,18,28,29
15,1,27,19,27,28
16,0,28,18,28,29
