Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,17,28,11,27,29
26,14,24,9,16,28
27,13,24,10,17,29
26,13,23,9,18,28
27,12,22,8,19,29
26,12,22,8,20,28
27,11,21,7,21,29
26,12,20,7,22,28
26,13,20,7,23,29
27,14,19,8,24,28
26,15,20,8,25,29
26,14,19,7,26,28
27,15,19,8,27,29
27,16,20,9,28,28
28,17,21,9,27,29
28,16,22,10,28,28
27,15,22,10,27,29
28,16,22,9,28,28
27,17,21,9,27,29
28,16,20,9,28,28
28,17,21,9,27,29
28,16,22,10,28,28
27,15,23,11,27,29
28,16,22,12,28,28
27,17,23,12,27,29
27,16,22,13,28,28
26,17,23,12,27,29
27,16,23,11,28,28
27,15,24,12,27,29
28,16,25,11,28,28
27,17,26,11,27,29
28,16,26,10,28,28
27,17,26,11,27,29
28,16,27,11,28,28
27,17,28,11,27,29
