Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,10,19,1,27,20
18,8,16,10,17,2
19,7,17,11,18,3
20,8,16,12,19,4
21,7,16,12,20,3
20,8,16,13,21,4
20,9,16,13,22,5
21,8,15,13,23,6
21,7,14,12,24,7
22,8,15,13,25,8
21,7,15,12,26,9
20,7,15,12,27,10
19,8,14,13,28,11
20,7,14,12,27,12
21,8,14,13,28,13
22,9,14,14,27,14
23,10,14,15,28,15
24,11,14,15,27,16
25,10,13,15,28,17
26,9,12,16,27,18
25,8,11,16,28,19
26,7,12,16,27,20
26,8,13,16,28,19
26,9,13,15,27,20
25,8,14,14,28,19
26,7,15,15,27,20
26,8,16,14,28,19
26,9,17,13,27,20
25,8,18,12,28,19
26,7,19,11,27,20
26,8,18,11,28,19
26,9,18,10,27,20
25,8,18,9,28,19
26,7,18,10,27,20
26,8,17,11,28,19
26,9,18,12,27,20
25,8,19,12,28,19
26,7,20,13,27,20
26,8,20,13,28,19
26,9,19,14,27,20
25,8,19,13,28,19
26,7,19,14,27,20
26,8,19,13,28,19
26,9,20,14,27,20
25,8,19,13,28,19
26,7,18,14,27,20
26,8,17,14,28,19
26,9,17,13,27,20
25,8,17,14,28,19
26,7,16,14,27,20
26,8,17,13,28,19
26,9,17,12,27,20
25,8,16,11,28,19
26,7,15,11,27,20
26,8,14,10,28,19
26,9,13,10,27,20
25,8,14,10,28,19
26,7,15,10,27,20
26,8,16,10,28,19
26,9,15,10,27,20
25,8,16,11,28,19
26,7,17,10,27,20
26,8,16,9,28,19
26,9,16,9,27,20
25,8,17,9,28,19
26,7,17,8,27,20
26,8,18,8,28,19
26,9,18,8,27,20
25,8,18,9,28,19
26,7,18,8,27,20
26,8,18,7,28,19
26,9,17,8,27,20
25,8,16,8,28,19
26,7,15,7,27,20
26,8,15,6,28,19
26,9,14,5,27,20
25,8,13,5,28,19
26,7,14,6,27,20
26,8,15,6,28,19
26,9,15,7,27,20
25,8,14,8,28,19
26,7,13,8,27,20
26,8,14,9,28,19
26,9,14,10,27,20
25,8,15,9,28,19
26,7,14,8,27,20
26,8,14,7,28,19
26,9,14,7,27,20
25,8,15,7,28,19
26,7,15,7,27,20
26,8,14,7,28,19
26,9,13,7,27,20
25,8,14,8,28,19
26,7,13,7,27,20
26,8,13,8,28,19
26,9,14,7,27,20
25,8,14,7,28,19
26,7,13,7,27,20
26,8,14,8,28,19
26,9,14,7,27,20
25,8,13,6,28,19
26,7,14,7,27,20
26,8,15,8,28,19
26,9,16,7,27,20
25,8,15,6,28,19
26,7,15,5,27,20
26,8,15,4,28,19
26,9,14,4,27,20
25,8,13,5,28,19
26,7,14,6,27,20
26,8,15,5,28,19
26,9,15,6,27,20
25,8,14,5,28,19
26,7,14,6,27,20
26,8,14,5,28,19
26,9,15,4,27,20
25,8,14,5,28,19
26,7,15,4,27,20
26,8,15,5,28,19
26,9,16,4,27,20
25,8,15,4,28,19
26,7,16,5,27,20
26,8,15,6,28,19
26,9,16,5,27,20
25,8,16,4,28,19
26,7,15,5,27,20
26,8,15,6,28,19
26,9,15,5,27,20
25,8,15,4,28,19
26,7,14,4,27,20
26,8,14,4,28,19
26,9,14,3,27,20
25,8,14,2,28,19
26,7,15,1,27,20
26,8,16,1,28,19
26,9,15,1,27,20
25,8,16,1,28,19
26,7,17,0,27,20
25,8,18,1,28,19
26,9,19,2,27,20
27,10,19,2,28,19
28,11,18,3,27,20
27,11,18,2,28,19
28,10,18,1,27,20
27,11,18,1,28,19
26,10,19,1,27,20
