Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,0,0,29,17,29
2,0,4,29,5,21
3,1,4,29,6,22
2,0,4,29,7,23
3,1,5,28,8,24
2,0,5,27,9,25
3,1,6,28,10,26
2,0,5,29,11,27
3,1,5,29,12,28
2,0,4,28,13,29
3,1,5,27,14,28
2,0,4,27,15,29
3,1,4,27,16,28
2,0,5,27,17,29
3,1,6,26,16,28
2,0,7,26,17,29
3,1,8,27,16,28
2,0,8,27,17,29
3,1,9,26,16,28
2,0,8,26,17,29
3,1,8,26,16,28
2,0,8,25,17,29
3,1,7,24,16,28
2,0,6,25,17,29
3,1,5,24,16,28
2,0,6,23,17,29
3,1,7,24,16,28
2,0,7,24,17,29
3,1,6,25,16,28
2,0,6,24,17,29
3,1,7,25,16,28
2,0,8,24,17,29
3,1,8,23,16,28
2,0,8,22,17,29
3,1,8,23,16,28
2,0,7,23,17,29
3,1,7,23,16,28
2,0,7,22,17,29
3,1,6,22,16,28
2,0,6,22,17,29
3,1,7,22,16,28
2,0,8,21,17,29
3,1,9,20,16,28
2,0,9,21,17,29
3,1,8,20,16,28
2,0,8,19,17,29
3,1,8,18,16,28
2,0,9,19,17,29
3,1,8,19,16,28
2,0,7,19,17,29
3,1,8,20,16,28
2,0,7,20,17,29
3,1,8,20,16,28
2,0,7,19,17,29
3,1,6,19,16,28
2,0,6,18,17,29
3,1,6,18,16,28
2,0,6,19,17,29
3,1,5,20,16,28
2,0,6,20,17,29
3,1,5,21,16,28
2,0,6,21,17,29
3,1,7,22,16,28
2,0,7,21,17,29
3,1,6,20,16,28
2,0,7,21,17,29
3,1,8,22,16,28
2,0,8,21,17,29
3,1,7,22,16,28
2,0,7,22,17,29
3,1,8,23,16,28
2,0,8,24,17,29
3,1,9,24,16,28
2,0,9,25,17,29
3,1,8,25,16,28
2,0,7,24,17,29
3,1,6,23,16,28
2,0,7,24,17,29
3,1,7,23,16,28
2,0,6,24,17,29
3,1,6,24,16,28
2,0,5,25,17,29
3,1,5,25,16,28
2,0,4,24,17,29
3,1,3,25,16,28
2,0,4,25,17,29
3,1,4,26,16,28
2,0,5,27,17,29
3,1,6,27,16,28
2,0,5,28,17,29
3,1,5,28,16,28
2,0,4,28,17,29
3,1,5,28,16,28
2,0,6,27,17,29
3,1,7,27,16,28
2,0,7,26,17,29
3,1,7,26,16,28
2,0,6,27,17,29
3,1,6,27,16,28
2,0,7,27,17,29
3,1,6,27,16,28
2,0,5,28,17,29
3,1,5,28,16,28
2,0,5,28,17,29
3,1,6,29,16,28
2,0,7,28,17,29
3,1,7,27,16,28
2,0,7,28,17,29
3,1,6,27,16,28
2,0,5,28,17,29
3,1,5,27,16,28
2,0,4,27,17,29
3,1,3,28,16,28
2,0,3,29,17,29
3,1,3,29,16,28
2,0,3,29,17,29
3,1,3,29,16,28
2,0,3,28,17,29
3,1,3,28,16,28
2,0,2,29,17,29
3,1,1,29,16,28
2,0,0,29,17,29
