Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,10,1,2,27,28
18,24,6,1,6,13
17,23,5,2,7,12
18,22,5,3,8,13
18,22,4,2,9,14
18,22,3,2,10,15
18,21,4,2,11,16
18,22,4,1,12,17
18,21,4,1,13,18
18,22,5,0,14,19
18,21,5,0,15,20
18,22,5,0,16,21
18,21,5,0,17,22
18,22,5,0,18,23
18,21,4,0,19,24
17,20,4,1,20,25
18,19,5,1,21,26
19,18,4,0,22,27
20,17,5,1,23,28
21,16,6,0,24,29
22,15,6,0,25,28
23,14,6,0,26,29
24,13,6,0,27,28
25,12,6,0,28,29
26,11,6,0,27,28
27,10,6,0,28,29
26,10,6,0,27,28
27,9,6,0,28,29
26,10,6,1,27,28
27,9,7,0,28,29
26,10,7,1,27,28
27,9,7,1,28,29
26,10,7,0,27,28
27,9,6,1,28,29
26,10,7,0,27,28
27,9,6,0,28,29
26,10,6,0,27,28
27,9,6,0,28,29
26,10,6,0,27,28
27,9,6,0,28,29
26,10,5,1,27,28
27,9,4,1,28,29
26,10,5,2,27,28
27,9,4,2,28,29
26,10,4,1,27,28
27,9,4,0,28,29
26,10,4,0,27,28
27,9,4,0,28,29
26,10,4,0,27,28
27,9,4,0,28,29
26,10,5,0,27,28
27,9,5,0,28,29
26,10,5,0,27,28
27,9,6,0,28,29
26,10,7,1,27,28
27,9,6,0,28,29
26,10,7,1,27,28
27,9,7,1,28,29
26,10,6,1,27,28
27,9,6,1,28,29
26,10,6,1,27,28
27,9,7,2,28,29
26,10,6,3,27,28
27,9,6,2,28,29
26,10,6,1,27,28
27,9,5,0,28,29
26,10,6,1,27,28
27,9,6,1,28,29
26,10,7,0,27,28
27,9,7,1,28,29
26,10,7,1,27,28
27,9,6,2,28,29
26,10,5,2,27,28
27,9,5,1,28,29
26,10,4,2,27,28
27,9,4,1,28,29
26,10,4,0,27,28
27,9,4,1,28,29
26,10,5,2,27,28
27,9,6,1,28,29
26,10,5,1,27,28
27,9,4,1,28,29
26,10,3,2,27,28
27,9,2,1,28,29
26,10,3,2,27,28
27,9,3,3,28,29
26,10,3,2,27,28
27,9,3,1,28,29
26,10,3,1,27,28
27,9,2,1,28,29
26,10,1,2,27,28
