Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,0,28,27,27,20
18,29,23,25,26,17
17,29,23,25,27,18
16,29,23,24,28,19
15,29,24,24,27,20
14,29,25,23,28,19
13,29,25,23,27,20
12,29,25,22,28,19
11,29,26,22,27,20
10,29,27,23,28,19
9,29,26,24,27,20
8,29,25,25,28,19
9,28,25,24,27,20
10,27,26,24,28,19
11,26,26,23,27,20
12,25,25,23,28,19
13,24,25,22,27,20
14,23,26,21,28,19
15,22,25,22,27,20
16,21,24,21,28,19
17,20,25,22,27,20
18,19,25,22,28,19
19,18,24,22,27,20
18,18,24,21,28,19
17,17,25,22,27,20
18,16,25,21,28,19
17,15,26,22,27,20
18,14,26,23,28,19
19,13,26,23,27,20
20,12,25,23,28,19
21,11,25,24,27,20
22,10,24,24,28,19
21,9,25,23,27,20
20,8,25,23,28,19
21,7,24,22,27,20
20,6,23,22,28,19
21,5,24,23,27,20
22,4,24,24,28,19
23,3,23,23,27,20
24,2,23,23,28,19
25,1,23,23,27,20
26,0,23,22,28,19
25,0,23,22,27,20
24,0,24,23,28,19
23,0,23,22,27,20
22,0,23,22,28,19
21,0,22,23,27,20
20,0,22,23,28,19
19,0,23,24,27,20
18,0,24,25,28,19
17,0,25,24,27,20
16,0,25,24,28,19
15,0,25,23,27,20
14,0,25,23,28,19
13,0,24,22,27,20
12,0,24,23,28,19
11,0,23,24,27,20
10,0,22,24,28,19
9,0,22,25,27,20
8,0,21,24,28,19
7,0,22,24,27,20
6,0,21,24,28,19
5,0,21,24,27,20
4,0,20,25,28,19
3,0,21,24,27,20
2,0,20,25,28,19
1,0,19,25,27,20
2,0,19,24,28,19
1,0,19,24,27,20
2,0,18,24,28,19
1,0,19,23,27,20
2,0,19,24,28,19
1,0,19,23,27,20
2,0,18,24,28,19
1,0,17,23,27,20
2,0,17,23,28,19
1,0,16,23,27,20
2,0,16,23,28,19
1,0,16,23,27,20
2,0,16,23,28,19
1,0,17,24,27,20
2,0,16,24,28,19
1,0,15,24,27,20
2,0,14,23,28,19
1,0,15,22,27,20
2,0,16,23,28,19
1,0,17,24,27,20
2,0,16,23,28,19
1,0,15,23,27,20
2,0,14,22,28,19
1,0,13,21,27,20
2,0,13,22,28,19
1,0,14,21,27,20
2,0,14,22,28,19
1,0,15,22,27,20
2,0,15,23,28,19
1,0,14,23,27,20
2,0,13,22,28,19
1,0,14,21,27,20
2,0,15,22,28,19
1,0,16,22,27,20
2,0,16,22,28,19
1,0,15,22,27,20
2,0,16,23,28,19
1,0,16,24,27,20
2,0,17,23,28,19
1,0,18,22,27,20
2,0,18,21,28,19
1,0,17,22,27,20
2,0,17,21,28,19
1,0,17,22,27,20
2,0,17,22,28,19
1,0,17,22,27,20
2,0,16,21,28,19
1,0,16,22,27,20
2,0,17,23,28,19
1,0,16,22,27,20
2,0,17,22,28,19
1,0,18,22,27,20
2,0,19,23,28,19
1,0,18,23,27,20
2,0,18,23,28,19
1,0,19,23,27,20
2,0,20,22,28,19
1,0,20,22,27,20
2,0,20,23,28,19
1,0,21,22,27,20
2,0,22,23,28,19
1,0,21,23,27,20
2,0,20,23,28,19
1,0,21,24,27,20
2,0,20,24,28,19
1,0,21,24,27,20
2,0,20,23,28,19
1,0,21,23,27,20
2,0,22,23,28,19
1,0,21,22,27,20
2,0,20,23,28,19
1,0,20,24,27,20
2,0,21,23,28,19
1,0,20,23,27,20
2,0,20,24,28,19
1,0,19,25,27,20
2,0,18,26,28,19
1,0,19,27,27,20
2,0,20,27,28,19
1,0,19,26,27,20
2,0,19,27,28,19
1,0,20,28,27,20
2,0,21,28,28,19
1,0,20,28,27,20
2,0,19,27,28,19
1,0,20,26,27,20
2,0,20,25,28,19
1,0,21,25,27,20
2,0,20,25,28,19
1,0,21,24,27,20
2,0,20,24,28,19
1,0,20,25,27,20
2,0,20,24,28,19
1,0,20,23,27,20
2,0,19,23,28,19
1,0,19,22,27,20
2,0,19,22,28,19
1,0,18,23,27,20
2,0,18,23,28,19
1,0,19,22,27,20
2,0,19,22,28,19
1,0,20,23,27,20
2,0,20,22,28,19
1,0,19,23,27,20
2,0,18,24,28,19
1,0,19,24,27,20
2,0,20,25,28,19
1,0,21,26,27,20
2,0,20,26,28,19
1,0,21,27,27,20
2,0,22,28,28,19
1,0,21,27,27,20
2,0,20,27,28,19
1,0,19,26,27,20
2,0,18,26,28,19
1,0,18,27,27,20
2,0,18,26,28,19
1,0,18,25,27,20
2,0,19,26,28,19
1,0,20,25,27,20
2,0,19,26,28,19
1,0,19,27,27,20
2,0,20,26,28,19
1,0,20,26,27,20
2,0,21,25,28,19
1,0,21,25,27,20
2,0,20,25,28,19
1,0,20,26,27,20
2,0,21,27,28,19
1,0,20,26,27,20
2,0,19,27,28,19
1,0,19,28,27,20
2,0,19,28,28,19
1,0,20,28,27,20
2,0,19,29,28,19
1,0,19,29,27,20
2,0,20,29,28,19
1,0,19,28,27,20
2,0,20,29,28,19
1,0,19,29,27,20
2,0,19,29,28,19
1,0,19,29,27,20
2,0,18,29,28,19
1,0,18,29,27,20
2,0,18,29,28,19
1,0,18,29,27,20
2,0,18,29,28,19
1,0,18,29,27,20
2,0,19,28,28,19
1,0,20,29,27,20
2,0,19,29,28,19
1,0,19,28,27,20
2,0,20,28,28,19
1,0,20,29,27,20
2,0,20,29,28,19
1,0,20,29,27,20
2,0,20,29,28,19
1,0,20,28,27,20
2,0,19,28,28,19
1,0,20,28,27,20
2,0,19,28,28,19
1,0,20,27,27,20
2,0,21,27,28,19
1,0,22,27,27,20
2,0,21,28,28,19
1,0,22,27,27,20
2,0,22,28,28,19
1,0,21,27,27,20
2,0,20,28,28,19
1,0,19,29,27,20
2,0,19,28,28,19
1,0,20,27,27,20
2,0,21,28,28,19
1,0,22,28,27,20
2,0,23,27,28,19
1,0,22,28,27,20
2,0,23,27,28,19
1,0,23,28,27,20
2,0,24,29,28,19
1,0,23,28,27,20
2,0,24,28,28,19
1,0,25,27,27,20
2,0,24,27,28,19
1,0,23,28,27,20
2,0,24,27,28,19
1,0,25,27,27,20
2,0,26,26,28,19
1,0,26,25,27,20
2,0,26,25,28,19
1,0,26,25,27,20
2,0,27,26,28,19
1,0,28,27,27,20
