Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
20,1,8,23,28,29
5,16,14,25,6,9
6,15,15,25,7,10
7,14,15,24,8,11
6,15,14,23,9,12
7,16,15,24,10,13
8,17,15,23,11,14
8,16,14,24,12,15
9,15,13,25,13,16
8,16,13,24,14,17
9,15,12,24,15,18
10,14,11,23,16,19
11,13,11,24,17,20
12,12,10,24,18,21
13,11,10,25,19,22
14,10,10,26,20,23
15,9,11,26,21,24
16,8,11,25,22,25
17,7,11,26,23,26
18,6,12,26,24,27
19,5,13,26,25,28
20,4,13,26,26,29
21,3,13,25,27,28
22,2,12,24,28,29
23,1,11,23,27,28
24,0,11,22,28,29
23,0,10,23,27,28
22,0,9,23,28,29
21,0,9,23,27,28
20,0,9,24,28,29
19,0,9,25,27,28
20,1,8,26,28,29
21,0,8,27,27,28
20,0,8,26,28,29
19,0,9,27,27,28
20,1,10,26,28,29
21,0,9,26,27,28
20,0,10,26,28,29
19,0,10,27,27,28
20,1,10,27,28,29
21,0,11,26,27,28
20,0,11,25,28,29
19,0,12,25,27,28
20,1,11,24,28,29
21,0,11,24,27,28
20,0,10,23,28,29
19,0,9,23,27,28
20,1,9,22,28,29
21,0,9,22,27,28
20,0,10,23,28,29
19,0,9,22,27,28
20,1,8,23,28,29
