Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,29,20,28,28,28
16,29,6,19,2,2
15,29,6,20,3,3
14,29,7,19,4,4
13,29,7,20,5,5
12,29,7,19,6,6
11,29,8,20,7,5
10,29,7,20,8,6
9,29,8,19,9,7
8,29,7,19,10,8
7,29,8,18,11,9
6,29,9,18,12,10
5,29,9,18,13,11
4,29,8,19,14,12
3,29,9,19,15,13
2,29,9,19,16,14
1,29,8,19,17,15
2,29,8,18,18,16
1,29,9,19,19,17
2,29,9,18,20,18
1,29,9,18,21,19
2,29,9,19,22,20
1,29,10,19,23,21
2,29,10,20,24,22
1,29,9,20,25,23
2,29,8,20,26,24
1,29,9,19,27,25
2,29,10,19,28,26
1,29,9,19,27,27
2,29,10,20,28,28
1,29,9,19,27,29
2,29,10,18,28,28
1,29,11,19,27,29
2,29,10,20,28,28
1,29,11,20,27,29
2,29,11,20,28,28
1,29,12,20,27,29
2,29,13,19,28,28
1,29,14,18,27,29
2,29,15,19,28,28
1,29,16,19,27,29
2,29,16,19,28,28
1,29,16,20,27,29
2,29,15,20,28,28
1,29,14,19,27,29
2,29,13,18,28,28
1,29,13,17,27,29
2,29,12,17,28,28
1,29,12,18,27,29
2,29,12,19,28,28
1,29,12,20,27,29
2,29,11,21,28,28
1,29,10,22,27,29
2,29,10,22,28,28
1,29,9,23,27,29
2,29,10,24,28,28
1,29,9,23,27,29
2,29,8,24,28,28
1,29,9,24,27,29
2,29,9,24,28,28
1,29,10,25,27,29
2,29,10,25,28,28
1,29,9,25,27,29
2,29,10,26,28,28
1,29,11,27,27,29
2,29,12,27,28,28
1,29,11,26,27,29
2,29,11,26,28,28
1,29,10,26,27,29
2,29,11,26,28,28
1,29,10,26,27,29
2,29,10,25,28,28
1,29,9,26,27,29
2,29,9,26,28,28
1,29,10,26,27,29
2,29,11,25,28,28
1,29,11,26,27,29
2,29,10,26,28,28
1,29,9,27,27,29
2,29,9,28,28,28
1,29,10,27,27,29
2,29,10,26,28,28
1,29,10,26,27,29
2,29,11,25,28,28
1,29,12,25,27,29
2,29,12,26,28,28
1,29,13,26,27,29
2,29,14,27,28,28
1,29,14,28,27,29
2,29,14,28,28,28
1,29,15,29,27,29
2,29,16,28,28,28
1,29,16,27,27,29
2,29,17,27,28,28
1,29,18,28,27,29
2,29,18,28,28,28
1,29,19,27,27,29
2,29,20,28,28,28
