Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,9,28,14,28,29
1,24,26,13,27,28
2,24,27,14,28,29
3,23,26,15,27,28
4,22,27,14,28,29
5,21,26,14,27,28
6,20,25,13,28,29
7,19,26,12,27,28
8,18,26,12,28,29
9,17,26,13,27,28
10,16,25,12,28,29
11,15,25,12,27,28
12,14,26,13,28,29
13,13,27,14,27,28
14,12,26,13,28,29
15,11,26,14,27,28
15,12,26,14,28,29
16,11,26,14,27,28
16,10,25,15,28,29
16,9,26,14,27,28
15,9,26,15,28,29
16,9,26,15,27,28
15,9,27,14,28,29
16,9,27,15,27,28
15,9,26,15,28,29
16,9,27,15,27,28
15,9,26,15,28,29
16,9,27,14,27,28
15,9,28,14,28,29
