Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,0,1,27,28,25
7,12,5,26,21,14
6,11,5,25,22,15
7,10,6,25,23,16
8,9,7,25,24,17
9,8,7,26,25,18
10,7,7,25,26,19
11,6,8,24,27,20
12,5,8,25,28,21
13,4,7,24,27,22
14,3,6,23,28,23
15,2,5,24,27,24
16,1,5,25,28,25
17,0,5,24,27,26
16,0,4,23,28,25
15,0,5,24,27,26
14,0,5,24,28,25
13,0,4,23,27,26
12,0,3,24,28,25
11,0,4,23,27,26
10,0,4,23,28,25
9,0,3,24,27,26
8,0,2,23,28,25
7,0,3,22,27,26
6,0,2,22,28,25
5,0,3,21,27,26
4,0,3,22,28,25
3,0,4,22,27,26
2,0,4,23,28,25
3,1,4,24,27,26
4,0,4,23,28,25
3,0,5,23,27,26
2,0,5,23,28,25
3,1,4,23,27,26
4,0,4,24,28,25
3,0,3,25,27,26
2,0,4,24,28,25
3,1,3,24,27,26
4,0,3,23,28,25
3,0,4,24,27,26
2,0,3,25,28,25
3,1,3,25,27,26
4,0,3,25,28,25
3,0,4,25,27,26
2,0,3,26,28,25
3,1,4,27,27,26
4,0,4,28,28,25
3,0,5,28,27,26
2,0,4,29,28,25
3,1,4,29,27,26
4,0,4,29,28,25
3,0,4,29,27,26
2,0,3,29,28,25
3,1,4,28,27,26
4,0,3,27,28,25
3,0,2,28,27,26
2,0,3,27,28,25
3,1,3,27,27,26
4,0,2,28,28,25
3,0,3,29,27,26
2,0,2,29,28,25
3,1,3,28,27,26
4,0,3,28,28,25
3,0,4,27,27,26
2,0,4,28,28,25
3,1,3,27,27,26
4,0,3,27,28,25
3,0,3,27,27,26
2,0,4,26,28,25
3,1,5,25,27,26
4,0,5,26,28,25
3,0,5,25,27,26
2,0,4,26,28,25
3,1,3,26,27,26
4,0,3,26,28,25
3,0,4,26,27,26
2,0,4,26,28,25
3,1,3,27,27,26
4,0,3,26,28,25
3,0,2,27,27,26
2,0,2,26,28,25
3,1,3,26,27,26
4,0,2,27,28,25
3,0,2,27,27,26
2,0,1,26,28,25
3,1,2,27,27,26
4,0,1,27,28,25
