Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,17,27,17,28,23
23,20,24,20,18,13
23,19,23,20,19,14
23,20,22,19,20,15
22,19,22,20,21,16
22,20,22,19,22,17
22,19,23,19,23,18
23,19,24,18,24,19
24,18,23,17,25,20
25,19,23,18,26,21
26,20,23,18,27,22
27,21,22,18,28,23
26,22,22,19,27,24
25,22,22,18,28,23
24,23,23,17,27,24
25,22,23,16,28,23
26,21,23,16,27,24
27,20,23,15,28,23
27,19,24,14,27,24
27,20,25,13,28,23
26,19,25,14,27,24
27,18,26,13,28,23
26,18,26,12,27,24
27,17,27,13,28,23
27,18,26,12,27,24
26,18,25,13,28,23
27,17,26,13,27,24
27,18,26,13,28,23
26,18,26,14,27,24
27,17,27,15,28,23
28,16,27,14,27,24
27,17,27,15,28,23
28,16,26,16,27,24
27,17,27,17,28,23
