Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,5,19,1,21,28
10,5,23,6,13,22
11,6,22,6,14,23
12,5,23,6,15,24
11,6,24,7,16,25
12,5,24,6,17,26
11,6,23,5,18,27
12,5,22,6,19,28
11,6,21,5,20,29
12,5,22,4,21,28
11,6,23,5,22,29
12,5,24,5,21,28
11,6,25,4,22,29
12,5,26,3,21,28
11,6,25,3,22,29
12,5,24,4,21,28
11,6,25,5,22,29
12,5,25,5,21,28
11,6,26,4,22,29
12,5,25,3,21,28
11,6,24,4,22,29
12,5,23,3,21,28
11,6,22,4,22,29
12,5,21,4,21,28
11,6,20,5,22,29
12,5,21,5,21,28
11,6,22,4,22,29
12,5,21,3,21,28
11,6,21,4,22,29
12,5,20,4,21,28
11,6,19,4,22,29
12,5,20,3,21,28
11,6,20,2,22,29
12,5,19,1,21,28
