Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,0,28,4,28,26
9,0,18,14,24,22
8,0,17,13,25,23
7,0,18,14,26,24
6,0,18,15,27,25
5,0,18,14,28,26
4,0,17,13,27,27
3,0,17,14,28,26
2,0,16,15,27,27
1,0,16,15,28,26
2,0,16,16,27,27
1,0,17,15,28,26
2,0,18,15,27,27
1,0,18,16,28,26
2,0,19,17,27,27
1,0,19,16,28,26
2,0,19,17,27,27
1,0,18,16,28,26
2,0,17,16,27,27
1,0,18,17,28,26
2,0,17,17,27,27
1,0,18,16,28,26
2,0,19,15,27,27
1,0,18,15,28,26
2,0,17,16,27,27
1,0,17,17,28,26
2,0,17,18,27,27
1,0,16,17,28,26
2,0,16,17,27,27
1,0,16,18,28,26
2,0,16,17,27,27
1,0,15,17,28,26
2,0,14,16,27,27
1,0,13,15,28,26
2,0,14,14,27,27
1,0,14,14,28,26
2,0,14,13,27,27
1,0,14,12,28,26
2,0,15,11,27,27
1,0,14,11,28,26
2,0,14,11,27,27
1,0,14,11,28,26
2,0,14,11,27,27
1,0,15,12,28,26
2,0,15,11,27,27
1,0,16,12,28,26
2,0,16,12,27,27
1,0,17,11,28,26
2,0,18,11,27,27
1,0,18,10,28,26
2,0,18,11,27,27
1,0,17,12,28,26
2,0,17,12,27,27
1,0,16,13,28,26
2,0,17,14,27,27
1,0,18,13,28,26
2,0,19,14,27,27
1,0,18,14,28,26
2,0,17,14,27,27
1,0,18,15,28,26
2,0,17,14,27,27
1,0,18,14,28,26
2,0,18,13,27,27
1,0,17,12,28,26
2,0,18,12,27,27
1,0,19,12,28,26
2,0,19,11,27,27
1,0,19,11,28,26
2,0,20,11,27,27
1,0,20,12,28,26
2,0,21,12,27,27
1,0,22,11,28,26
2,0,21,11,27,27
1,0,21,11,28,26
2,0,20,10,27,27
1,0,20,10,28,26
2,0,20,10,27,27
1,0,20,9,28,26
2,0,20,8,27,27
1,0,20,9,28,26
2,0,21,9,27,27
1,0,20,10,28,26
2,0,21,11,27,27
1,0,21,10,28,26
2,0,21,9,27,27
1,0,22,10,28,26
2,0,22,9,27,27
1,0,23,9,28,26
2,0,24,9,27,27
1,0,25,8,28,26
2,0,26,7,27,27
1,0,26,6,28,26
2,0,25,7,27,27
1,0,25,6,28,26
2,0,25,5,27,27
1,0,26,5,28,26
2,0,25,5,27,27
1,0,26,6,28,26
2,0,26,6,27,27
1,0,25,5,28,26
2,0,24,5,27,27
1,0,24,4,28,26
2,0,24,4,27,27
1,0,25,3,28,26
2,0,25,2,27,27
1,0,24,3,28,26
2,0,25,3,27,27
1,0,24,3,28,26
2,0,25,2,27,27
1,0,25,2,28,26
2,0,25,2,27,27
1,0,26,3,28,26
2,0,25,4,27,27
1,0,24,5,28,26
2,0,23,4,27,27
1,0,23,3,28,26
2,0,22,4,27,27
1,0,22,4,28,26
2,0,21,3,27,27
1,0,20,4,28,26
2,0,21,4,27,27
1,0,21,4,28,26
2,0,22,3,27,27
1,0,21,2,28,26
2,0,21,2,27,27
1,0,21,3,28,26
2,0,20,2,27,27
1,0,20,3,28,26
2,0,19,4,27,27
1,0,19,5,28,26
2,0,19,5,27,27
1,0,19,4,28,26
2,0,20,4,27,27
1,0,19,3,28,26
2,0,19,3,27,27
1,0,19,4,28,26
2,0,19,3,27,27
1,0,20,4,28,26
2,0,21,5,27,27
1,0,22,5,28,26
2,0,22,4,27,27
1,0,22,4,28,26
2,0,21,5,27,27
1,0,22,4,28,26
2,0,23,4,27,27
1,0,22,3,28,26
2,0,23,4,27,27
1,0,24,4,28,26
2,0,25,4,27,27
1,0,26,5,28,26
2,0,25,5,27,27
1,0,24,5,28,26
2,0,25,6,27,27
1,0,25,7,28,26
2,0,24,7,27,27
1,0,23,7,28,26
2,0,22,6,27,27
1,0,22,7,28,26
2,0,22,6,27,27
1,0,23,6,28,26
2,0,22,7,27,27
1,0,23,8,28,26
2,0,23,9,27,27
1,0,24,8,28,26
2,0,25,7,27,27
1,0,26,6,28,26
2,0,26,6,27,27
1,0,27,6,28,26
2,0,27,5,27,27
1,0,27,6,28,26
2,0,27,7,27,27
1,0,26,7,28,26
2,0,25,6,27,27
1,0,25,5,28,26
2,0,25,6,27,27
1,0,24,6,28,26
2,0,25,7,27,27
1,0,25,6,28,26
2,0,25,5,27,27
1,0,25,4,28,26
2,0,25,3,27,27
1,0,26,2,28,26
2,0,27,2,27,27
1,0,27,2,28,26
2,0,26,2,27,27
1,0,25,2,28,26
2,0,25,1,27,27
1,0,24,0,28,26
2,0,24,0,27,27
1,0,25,0,28,26
2,0,25,0,27,27
1,0,25,0,28,26
2,0,24,1,27,27
1,0,25,2,28,26
2,0,24,1,27,27
1,0,23,1,28,26
2,0,24,0,27,27
1,0,23,1,28,26
2,0,24,2,27,27
1,0,25,3,28,26
2,0,24,3,27,27
1,0,25,2,28,26
2,0,24,3,27,27
1,0,25,4,28,26
2,0,26,3,27,27
1,0,27,3,28,26
2,0,27,4,27,27
1,0,27,3,28,26
2,0,27,3,27,27
1,0,28,4,28,26
