Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,1,16,21,23,28
17,0,15,20,2,25
16,0,14,19,3,26
15,0,13,18,4,27
14,0,12,19,5,28
15,1,13,19,6,29
15,0,13,20,7,28
14,0,13,21,8,29
15,1,12,22,9,28
15,0,13,22,10,29
14,0,12,21,11,28
15,1,12,20,12,29
15,0,13,20,13,28
14,0,12,20,14,29
15,1,13,20,15,28
15,0,14,21,16,29
14,0,13,21,17,28
15,1,12,22,18,29
15,0,13,21,19,28
14,0,13,21,20,29
15,1,13,21,21,28
15,0,13,22,22,29
14,0,12,22,23,28
15,1,11,21,24,29
15,0,11,21,23,28
14,0,10,21,24,29
15,1,9,20,23,28
15,0,10,21,24,29
14,0,11,20,23,28
15,1,12,20,24,29
15,0,13,21,23,28
14,0,13,21,24,29
15,1,14,22,23,28
15,0,15,23,24,29
14,0,15,22,23,28
15,1,15,21,24,29
15,0,14,21,23,28
14,0,15,21,24,29
15,1,16,21,23,28
