Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
13,20,22,7,26,28
10,25,22,4,21,27
11,24,23,4,22,28
12,23,23,4,23,29
13,22,23,5,24,28
14,21,22,4,25,29
13,20,22,5,26,28
12,19,23,5,27,29
13,18,23,4,26,28
13,19,23,3,27,29
13,20,23,4,26,28
12,19,22,5,27,29
13,18,21,4,26,28
13,19,22,3,27,29
13,20,21,3,26,28
12,19,20,3,27,29
13,18,20,3,26,28
13,19,21,3,27,29
13,20,21,3,26,28
12,19,20,4,27,29
13,18,19,3,26,28
13,19,20,3,27,29
13,20,19,4,26,28
12,19,19,4,27,29
13,18,20,3,26,28
13,19,20,2,27,29
13,20,21,1,26,28
12,19,20,0,27,29
13,18,20,0,26,28
13,19,20,0,27,29
13,20,20,1,26,28
12,19,21,1,27,29
13,18,22,0,26,28
13,19,23,0,27,29
13,20,23,0,26,28
12,19,23,0,27,29
13,18,24,0,26,28
13,19,25,0,27,29
13,20,25,0,26,28
12,19,26,1,27,29
13,18,27,0,26,28
13,19,26,1,27,29
13,20,26,1,26,28
12,19,25,1,27,29
13,18,25,2,26,28
13,19,24,3,27,29
13,20,23,3,26,28
12,19,23,2,27,29
13,18,22,1,26,28
13,19,22,2,27,29
13,20,23,2,26,28
12,19,24,3,27,29
13,18,23,4,26,28
13,19,22,4,27,29
13,20,22,4,26,28
12,19,23,3,27,29
13,18,22,4,26,28
13,19,23,5,27,29
13,20,22,6,26,28
12,19,21,6,27,29
13,18,22,5,26,28
13,19,22,6,27,29
13,20,21,6,26,28
12,19,21,7,27,29
13,18,21,8,26,28
13,19,21,7,27,29
13,20,22,7,26,28
