Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
22,8,0,13,28,29
18,11,10,1,19,28
19,10,10,0,20,29
18,11,10,0,21,28
19,10,10,0,22,29
18,11,11,0,23,28
19,10,11,0,24,29
20,9,11,0,25,28
21,8,11,1,26,29
21,9,11,2,27,28
22,8,10,1,28,29
21,9,9,1,27,28
22,8,8,2,28,29
21,9,8,1,27,28
22,8,8,2,28,29
21,9,8,2,27,28
22,8,7,2,28,29
21,9,8,3,27,28
22,8,7,4,28,29
21,9,7,4,27,28
22,8,7,5,28,29
21,9,7,5,27,28
22,8,6,6,28,29
21,9,6,7,27,28
22,8,7,8,28,29
21,9,7,8,27,28
22,8,6,8,28,29
21,9,5,9,27,28
22,8,6,8,28,29
21,9,7,9,27,28
22,8,7,10,28,29
21,9,8,9,27,28
22,8,8,8,28,29
21,9,7,8,27,28
22,8,6,7,28,29
21,9,6,6,27,28
22,8,6,7,28,29
21,9,7,6,27,28
22,8,7,7,28,29
21,9,6,7,27,28
22,8,6,6,28,29
21,9,5,6,27,28
22,8,6,5,28,29
21,9,7,5,27,28
22,8,8,5,28,29
21,9,7,4,27,28
22,8,7,3,28,29
21,9,8,2,27,28
22,8,9,2,28,29
21,9,10,3,27,28
22,8,10,3,28,29
21,9,10,4,27,28
22,8,9,4,28,29
21,9,8,5,27,28
22,8,9,6,28,29
21,9,8,6,27,28
22,8,8,6,28,29
21,9,7,6,27,28
22,8,7,7,28,29
21,9,7,8,27,28
22,8,6,7,28,29
21,9,7,7,27,28
22,8,6,7,28,29
21,9,5,8,27,28
22,8,4,8,28,29
21,9,5,9,27,28
22,8,4,9,28,29
21,9,3,8,27,28
22,8,3,9,28,29
21,9,2,10,27,28
22,8,2,11,28,29
21,9,2,11,27,28
22,8,2,11,28,29
21,9,1,12,27,28
22,8,0,13,28,29
