Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,2,1,3,25,29
11,9,16,4,13,21
12,8,16,3,14,22
12,7,15,3,15,23
13,8,15,2,16,24
14,7,14,3,17,25
15,6,15,2,18,26
16,5,14,1,19,27
17,4,14,1,20,28
18,5,13,0,21,29
19,6,14,0,22,28
20,5,14,0,23,29
21,6,14,0,24,28
22,7,14,0,25,29
23,8,13,0,24,28
22,9,12,0,25,29
21,8,11,0,24,28
20,9,10,1,25,29
21,8,10,1,24,28
22,7,10,2,25,29
23,6,11,2,24,28
24,5,11,3,25,29
25,4,10,2,24,28
26,3,10,1,25,29
27,2,9,2,24,28
26,2,8,2,25,29
27,1,7,3,24,28
26,2,7,2,25,29
27,1,7,3,24,28
26,2,7,2,25,29
27,1,7,1,24,28
26,2,6,1,25,29
27,1,7,2,24,28
26,2,7,1,25,29
27,1,6,1,24,28
26,2,5,0,25,29
27,1,4,0,24,28
26,2,4,1,25,29
27,1,3,0,24,28
26,2,2,1,25,29
27,1,1,2,24,28
26,2,2,1,25,29
27,1,2,2,24,28
26,2,1,2,25,29
27,1,1,2,24,28
26,2,2,2,25,29
27,1,2,3,24,28
26,2,1,3,25,29
