Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,0,0,7,27,29
6,17,9,23,24,22
7,16,9,23,25,23
8,15,10,22,26,24
9,14,9,21,27,25
10,13,9,22,28,26
11,12,10,21,27,27
12,11,10,22,28,28
13,10,11,22,27,29
14,9,10,22,28,28
13,8,10,22,27,29
14,7,10,21,28,28
15,6,10,22,27,29
16,5,10,23,28,28
17,4,10,22,27,29
18,3,9,22,28,28
19,2,8,22,27,29
20,1,9,21,28,28
21,0,10,22,27,29
20,0,9,23,28,28
19,0,10,22,27,29
18,0,9,23,28,28
17,0,8,23,27,29
16,0,8,22,28,28
15,0,7,22,27,29
14,0,8,22,28,28
13,0,8,21,27,29
12,0,8,20,28,28
11,0,8,19,27,29
10,0,7,18,28,28
9,0,7,19,27,29
8,0,6,18,28,28
7,0,6,19,27,29
6,0,6,19,28,28
5,0,5,19,27,29
4,0,6,20,28,28
3,0,5,20,27,29
2,0,4,20,28,28
3,1,5,20,27,29
4,0,4,20,28,28
3,0,5,19,27,29
2,0,4,20,28,28
3,1,5,20,27,29
4,0,6,21,28,28
3,0,6,22,27,29
2,0,5,22,28,28
3,1,6,21,27,29
4,0,5,20,28,28
3,0,6,19,27,29
2,0,7,18,28,28
3,1,7,18,27,29
4,0,7,17,28,28
3,0,7,16,27,29
2,0,7,15,28,28
3,1,7,15,27,29
4,0,7,16,28,28
3,0,7,16,27,29
2,0,6,15,28,28
3,1,7,14,27,29
4,0,7,13,28,28
3,0,8,14,27,29
2,0,7,13,28,28
3,1,6,14,27,29
4,0,7,15,28,28
3,0,7,14,27,29
2,0,8,14,28,28
3,1,7,15,27,29
4,0,7,15,28,28
3,0,8,16,27,29
2,0,7,15,28,28
3,1,7,14,27,29
4,0,7,14,28,28
3,0,7,14,27,29
2,0,6,13,28,28
3,1,6,14,27,29
4,0,5,13,28,28
3,0,6,14,27,29
2,0,6,13,28,28
3,1,6,12,27,29
4,0,5,11,28,28
3,0,6,10,27,29
2,0,7,11,28,28
3,1,7,10,27,29
4,0,7,10,28,28
3,0,7,11,27,29
2,0,6,10,28,28
3,1,7,11,27,29
4,0,7,11,28,28
3,0,6,12,27,29
2,0,6,12,28,28
3,1,6,12,27,29
4,0,7,12,28,28
3,0,6,11,27,29
2,0,7,11,28,28
3,1,8,10,27,29
4,0,7,11,28,28
3,0,7,11,27,29
2,0,7,10,28,28
3,1,8,11,27,29
4,0,8,11,28,28
3,0,7,12,27,29
2,0,7,13,28,28
3,1,7,12,27,29
4,0,6,13,28,28
3,0,6,12,27,29
2,0,5,12,28,28
3,1,5,12,27,29
4,0,6,11,28,28
3,0,5,11,27,29
2,0,4,11,28,28
3,1,4,10,27,29
4,0,4,9,28,28
3,0,4,9,27,29
2,0,5,8,28,28
3,1,5,7,27,29
4,0,5,7,28,28
3,0,6,7,27,29
2,0,7,7,28,28
3,1,8,6,27,29
4,0,7,7,28,28
3,0,6,7,27,29
2,0,5,7,28,28
3,1,4,8,27,29
4,0,4,8,28,28
3,0,3,7,27,29
2,0,2,6,28,28
3,1,3,7,27,29
4,0,3,7,28,28
3,0,2,6,27,29
2,0,1,7,28,28
3,1,1,6,27,29
4,0,1,6,28,28
3,0,0,7,27,29
