Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,0,0,12,27,28
20,10,10,19,7,18
21,9,11,18,8,19
22,8,12,19,9,20
23,7,11,19,10,21
22,7,10,20,11,22
21,6,10,20,12,21
22,5,11,21,13,20
21,4,10,20,14,21
22,3,10,21,15,22
23,2,9,20,16,23
24,1,10,20,17,24
25,0,11,20,18,25
24,0,10,21,19,26
23,0,9,20,20,27
22,0,8,19,21,28
21,0,7,20,22,29
20,0,8,19,23,28
19,0,9,18,24,29
18,0,8,19,25,28
17,0,9,18,26,29
16,0,8,17,27,28
15,0,7,16,28,29
14,0,6,16,27,28
15,1,5,16,28,29
16,0,5,17,27,28
15,0,4,16,28,29
14,0,4,15,27,28
15,1,3,14,28,29
16,0,2,14,27,28
15,0,1,13,28,29
14,0,0,12,27,28
