Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
23,17,10,24,27,18
19,21,20,28,14,11
20,20,20,27,15,12
19,20,21,27,16,13
20,19,20,26,17,14
19,19,19,25,18,15
20,18,18,25,19,16
20,19,19,26,20,17
19,19,18,25,21,16
20,18,19,26,22,17
20,19,20,25,23,18
19,19,20,26,24,17
20,18,19,25,25,16
20,19,18,24,26,17
19,19,17,23,27,18
20,20,18,24,28,17
19,21,17,23,27,18
20,20,16,22,28,17
19,19,15,23,27,18
20,18,14,23,28,17
20,17,14,23,27,18
21,16,14,23,28,17
22,15,14,24,27,18
23,16,14,25,28,17
24,15,14,24,27,18
23,16,13,25,28,17
22,17,12,26,27,18
22,18,11,25,28,17
23,17,10,24,27,18
