Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,0,24,18,26,28
22,2,19,16,11,11
21,1,20,16,12,12
20,0,20,17,13,13
19,0,21,18,14,14
18,0,20,19,15,15
17,0,19,20,16,16
16,0,20,21,17,17
15,0,19,22,18,18
14,0,20,21,19,19
13,0,20,21,20,20
12,0,19,22,21,21
11,0,19,22,22,22
10,0,18,21,23,23
9,0,17,22,24,24
10,1,17,23,25,25
10,0,18,22,26,26
9,0,18,22,27,27
10,1,18,21,26,28
10,0,17,21,27,29
9,0,18,20,26,28
10,1,18,19,27,29
10,0,19,19,26,28
9,0,18,19,27,29
10,1,19,20,26,28
10,0,18,21,27,29
9,0,17,20,26,28
10,1,16,20,27,29
10,0,16,21,26,28
9,0,16,21,27,29
10,1,15,20,26,28
10,0,15,20,27,29
9,0,16,21,26,28
10,1,15,21,27,29
10,0,14,20,26,28
9,0,15,20,27,29
10,1,14,21,26,28
10,0,14,21,27,29
9,0,15,20,26,28
10,1,16,21,27,29
10,0,16,20,26,28
9,0,16,20,27,29
10,1,17,21,26,28
10,0,17,20,27,29
9,0,18,21,26,28
10,1,19,21,27,29
10,0,20,21,26,28
9,0,20,20,27,29
10,1,21,19,26,28
10,0,20,19,27,29
9,0,19,18,26,28
10,1,20,17,27,29
10,0,19,16,26,28
9,0,18,16,27,29
10,1,17,15,26,28
10,0,16,14,27,29
9,0,16,15,26,28
10,1,17,16,27,29
10,0,16,15,26,28
9,0,16,14,27,29
10,1,17,13,26,28
10,0,17,14,27,29
9,0,17,15,26,28
10,1,18,16,27,29
10,0,19,17,26,28
9,0,19,16,27,29
10,1,20,15,26,28
10,0,20,16,27,29
9,0,20,16,26,28
10,1,20,17,27,29
10,0,21,16,26,28
9,0,20,17,27,29
10,1,20,18,26,28
10,0,19,18,27,29
9,0,20,19,26,28
10,1,20,20,27,29
10,0,21,19,26,28
9,0,22,19,27,29
10,1,23,19,26,28
10,0,23,18,27,29
9,0,23,18,26,28
10,1,23,18,27,29
10,0,24,18,26,28
