Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,0,23,17,28,23
19,7,21,11,24,21
20,6,20,12,25,22
21,5,20,13,26,23
22,4,19,12,27,24
23,3,20,13,28,23
24,2,19,12,27,24
25,1,18,12,28,23
26,0,18,11,27,24
25,0,19,10,28,23
24,0,18,9,27,24
23,0,18,10,28,23
22,0,19,10,27,24
21,0,19,10,28,23
20,0,19,9,27,24
19,0,20,9,28,23
18,0,19,8,27,24
17,0,20,9,28,23
16,0,19,9,27,24
15,0,20,10,28,23
14,0,21,9,27,24
13,0,22,9,28,23
12,0,22,8,27,24
11,0,22,8,28,23
10,0,22,9,27,24
9,0,23,10,28,23
8,0,23,9,27,24
7,0,23,10,28,23
6,0,23,11,27,24
5,0,22,10,28,23
4,0,21,10,27,24
3,0,20,10,28,23
2,0,19,10,27,24
1,0,19,11,28,23
2,0,20,10,27,24
1,0,19,11,28,23
2,0,18,12,27,24
1,0,18,12,28,23
2,0,18,12,27,24
1,0,17,13,28,23
2,0,16,14,27,24
1,0,17,15,28,23
2,0,17,15,27,24
1,0,16,15,28,23
2,0,15,15,27,24
1,0,16,15,28,23
2,0,17,15,27,24
1,0,18,15,28,23
2,0,17,15,27,24
1,0,17,14,28,23
2,0,16,15,27,24
1,0,16,16,28,23
2,0,16,15,27,24
1,0,17,15,28,23
2,0,18,15,27,24
1,0,18,15,28,23
2,0,18,16,27,24
1,0,19,15,28,23
2,0,19,14,27,24
1,0,19,13,28,23
2,0,19,13,27,24
1,0,20,13,28,23
2,0,20,12,27,24
1,0,21,12,28,23
2,0,21,12,27,24
1,0,21,13,28,23
2,0,21,13,27,24
1,0,20,12,28,23
2,0,21,13,27,24
1,0,21,14,28,23
2,0,22,15,27,24
1,0,22,14,28,23
2,0,23,13,27,24
1,0,22,14,28,23
2,0,23,13,27,24
1,0,24,14,28,23
2,0,24,15,27,24
1,0,24,16,28,23
2,0,24,17,27,24
1,0,25,17,28,23
2,0,24,18,27,24
1,0,23,17,28,23
