Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,17,29,14,27,29
13,16,28,14,2,14
12,17,28,14,3,15
13,16,27,15,4,14
12,17,26,16,5,15
13,16,27,17,6,16
12,17,26,17,7,17
13,16,26,18,8,18
12,17,27,18,9,19
13,16,26,17,10,20
12,17,25,17,11,21
13,16,25,16,12,22
12,17,25,16,13,21
13,16,26,17,14,22
12,17,27,18,15,23
13,16,27,19,16,24
12,17,27,18,17,25
13,16,26,17,18,26
12,17,26,18,19,27
13,16,25,18,20,28
12,17,26,18,21,29
13,16,26,17,22,28
12,17,26,17,23,29
13,16,26,18,24,28
12,17,26,17,25,29
13,16,25,16,26,28
12,17,26,16,27,29
13,16,26,16,28,28
12,17,27,15,27,29
13,16,28,16,28,28
12,17,27,15,27,29
13,16,27,15,28,28
12,17,27,14,27,29
13,16,27,15,28,28
12,17,26,16,27,29
13,16,26,15,28,28
12,17,27,16,27,29
13,16,28,15,28,28
12,17,29,14,27,29
