Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,9,28,8,28,29
25,13,20,3,10,7
26,12,21,4,11,8
27,11,21,5,12,9
27,12,21,5,13,10
27,13,21,6,14,11
26,12,22,6,15,12
27,11,21,6,16,13
27,12,20,5,17,14
27,13,19,4,18,15
26,12,20,3,19,16
27,11,20,3,20,17
26,12,21,3,21,18
27,13,22,4,22,19
28,14,23,5,23,20
27,15,23,6,24,21
28,14,23,5,25,22
27,14,24,4,26,23
28,13,23,4,27,24
27,14,22,5,26,25
28,13,22,5,27,26
27,14,22,4,26,27
28,13,23,4,27,28
27,14,22,5,28,29
28,13,21,4,27,28
27,14,20,5,28,29
28,13,20,6,27,28
28,14,21,5,28,29
27,14,22,5,27,28
28,13,21,6,28,29
27,12,21,6,27,28
28,13,20,6,28,29
28,14,20,7,27,28
28,15,20,8,28,29
28,16,20,7,27,28
28,15,21,7,28,29
28,14,20,6,27,28
27,13,21,7,28,29
28,14,21,6,27,28
28,13,20,6,28,29
28,14,21,6,27,28
28,13,22,5,28,29
27,14,22,6,27,28
28,13,22,5,28,29
27,14,23,6,27,28
28,13,23,5,28,29
27,14,24,5,27,28
28,13,25,4,28,29
27,14,26,3,27,28
28,13,25,3,28,29
27,14,24,3,27,28
28,13,25,3,28,29
27,14,26,3,27,28
28,13,27,4,28,29
27,14,27,4,27,28
28,13,26,4,28,29
27,14,25,5,27,28
28,13,25,4,28,29
27,14,25,4,27,28
28,13,24,5,28,29
27,14,25,4,27,28
28,13,24,4,28,29
27,14,24,4,27,28
28,13,23,3,28,29
27,14,23,4,27,28
28,13,24,4,28,29
27,14,23,5,27,28
28,13,22,5,28,29
27,14,22,6,27,28
28,13,21,7,28,29
28,14,20,6,27,28
27,13,20,7,28,29
27,14,19,7,27,28
27,15,20,6,28,29
28,14,21,7,27,28
27,13,21,7,28,29
28,14,20,8,27,28
27,15,20,7,28,29
27,14,19,7,27,28
27,15,20,6,28,29
28,14,19,5,27,28
27,13,20,4,28,29
26,12,20,3,27,28
27,11,20,2,28,29
28,10,21,1,27,28
27,11,21,1,28,29
27,12,21,2,27,28
27,13,21,3,28,29
26,12,21,3,27,28
27,11,22,2,28,29
27,12,21,2,27,28
27,13,21,1,28,29
26,12,21,2,27,28
27,11,20,2,28,29
28,10,21,3,27,28
27,9,20,4,28,29
26,10,20,5,27,28
26,11,20,5,28,29
27,12,21,5,27,28
27,11,22,5,28,29
27,10,22,6,27,28
27,11,22,5,28,29
27,10,23,6,27,28
26,9,24,6,28,29
26,8,25,6,27,28
26,7,24,6,28,29
26,8,25,7,27,28
27,9,25,6,28,29
27,8,25,6,27,28
28,9,26,7,28,29
27,8,27,6,27,28
28,9,28,6,28,29
27,10,27,6,27,28
28,9,28,6,28,29
27,10,27,7,27,28
28,9,28,8,28,29
