Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
5,25,24,27,28,28
5,25,13,17,18,28
6,24,12,16,19,29
5,25,13,16,20,28
6,24,14,17,21,29
5,25,13,17,22,28
6,24,13,17,23,29
5,25,14,16,24,28
6,24,15,17,25,29
5,25,15,17,26,28
6,24,16,16,27,29
5,25,15,17,28,28
6,24,15,17,27,29
5,25,16,17,28,28
6,24,16,18,27,29
5,25,15,19,28,28
6,24,14,20,27,29
5,25,13,19,28,28
6,24,12,19,27,29
5,25,13,20,28,28
6,24,14,21,27,29
5,25,13,20,28,28
6,24,14,19,27,29
5,25,15,20,28,28
6,24,14,21,27,29
5,25,14,21,28,28
6,24,15,22,27,29
5,25,15,21,28,28
6,24,16,20,27,29
5,25,17,21,28,28
6,24,16,21,27,29
5,25,16,21,28,28
6,24,16,20,27,29
5,25,15,19,28,28
6,24,14,20,27,29
5,25,14,19,28,28
6,24,15,19,27,29
5,25,15,19,28,28
6,24,15,20,27,29
5,25,16,21,28,28
6,24,16,21,27,29
5,25,15,22,28,28
6,24,15,23,27,29
5,25,16,24,28,28
6,24,16,25,27,29
5,25,17,25,28,28
6,24,17,25,27,29
5,25,18,26,28,28
6,24,17,26,27,29
5,25,17,27,28,28
6,24,16,27,27,29
5,25,16,27,28,28
6,24,17,28,27,29
5,25,18,29,28,28
6,24,17,28,27,29
5,25,17,29,28,28
6,24,17,29,27,29
5,25,17,28,28,28
6,24,18,28,27,29
5,25,19,27,28,28
6,24,18,27,27,29
5,25,18,27,28,28
6,24,18,26,27,29
5,25,18,25,28,28
6,24,17,26,27,29
5,25,18,26,28,28
6,24,17,25,27,29
5,25,18,26,28,28
6,24,18,25,27,29
5,25,17,24,28,28
6,24,17,25,27,29
5,25,17,25,28,28
6,24,18,24,27,29
5,25,19,24,28,28
6,24,18,24,27,29
5,25,19,24,28,28
6,24,20,25,27,29
5,25,20,26,28,28
6,24,19,26,27,29
5,25,19,26,28,28
6,24,20,27,27,29
5,25,19,28,28,28
6,24,18,29,27,29
5,25,19,28,28,28
6,24,20,29,27,29
5,25,20,29,28,28
6,24,20,29,27,29
5,25,20,29,28,28
6,24,19,29,27,29
5,25,19,29,28,28
6,24,18,29,27,29
5,25,17,28,28,28
6,24,18,28,27,29
5,25,19,28,28,28
6,24,20,28,27,29
5,25,21,27,28,28
6,24,20,26,27,29
5,25,19,27,28,28
6,24,19,27,27,29
5,25,19,28,28,28
6,24,20,27,27,29
5,25,20,27,28,28
6,24,20,27,27,29
5,25,21,28,28,28
6,24,20,29,27,29
5,25,20,29,28,28
6,24,20,29,27,29
5,25,19,29,28,28
6,24,19,29,27,29
5,25,20,28,28,28
6,24,19,27,27,29
5,25,18,27,28,28
6,24,17,26,27,29
5,25,18,27,28,28
6,24,19,27,27,29
5,25,18,27,28,28
6,24,19,27,27,29
5,25,20,26,28,28
6,24,21,26,27,29
5,25,21,27,28,28
6,24,20,26,27,29
5,25,21,26,28,28
6,24,20,27,27,29
5,25,20,26,28,28
6,24,20,25,27,29
5,25,21,26,28,28
6,24,20,27,27,29
5,25,21,28,28,28
6,24,20,28,27,29
5,25,21,29,28,28
6,24,20,28,27,29
5,25,21,29,28,28
6,24,21,29,27,29
5,25,21,29,28,28
6,24,21,29,27,29
5,25,20,29,28,28
6,24,21,28,27,29
5,25,21,28,28,28
6,24,22,28,27,29
5,25,22,29,28,28
6,24,23,29,27,29
5,25,23,29,28,28
6,24,23,29,27,29
5,25,24,28,28,28
6,24,24,28,27,29
5,25,25,29,28,28
6,24,25,28,27,29
5,25,25,27,28,28
6,24,25,27,27,29
5,25,26,26,28,28
6,24,27,27,27,29
5,25,27,28,28,28
6,24,26,27,27,29
5,25,27,28,28,28
6,24,27,28,27,29
5,25,26,27,28,28
6,24,25,28,27,29
5,25,24,27,28,28
