Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,0,22,26,27,25
18,7,21,27,3,1
19,6,20,28,4,2
20,5,19,27,5,3
21,4,18,28,6,4
22,3,19,27,7,5
23,2,19,27,8,6
24,1,19,27,9,7
25,0,19,28,10,8
24,0,20,27,11,9
23,0,21,28,12,10
22,0,22,29,13,11
21,0,22,29,14,12
20,0,23,29,15,13
19,0,22,29,16,14
18,0,22,29,17,15
17,0,22,28,18,16
16,0,21,29,19,17
15,0,21,29,20,18
14,0,21,29,21,19
13,0,21,29,22,20
12,0,21,29,23,21
11,0,21,29,24,22
10,0,21,28,25,23
9,0,21,29,26,24
8,0,22,28,27,25
7,0,22,28,26,26
6,0,21,27,27,25
5,0,22,27,26,26
4,0,22,26,27,25
