Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
7,9,23,0,28,20
8,15,16,4,11,21
7,14,17,4,12,20
7,15,18,3,13,19
6,15,17,2,12,20
6,14,17,1,13,21
7,14,17,0,12,22
8,13,16,0,13,23
8,14,16,0,14,22
7,13,16,0,13,23
6,14,17,0,14,24
6,13,17,0,15,23
5,14,17,0,16,22
5,15,18,0,17,23
6,14,18,0,18,22
5,13,18,0,19,21
5,13,18,0,20,20
5,13,19,0,21,21
6,12,19,0,20,22
7,11,20,1,21,21
8,10,20,0,22,20
8,10,20,0,21,21
8,9,20,0,22,22
8,10,20,0,23,23
8,11,20,0,24,22
7,10,21,0,25,21
6,11,21,0,26,20
7,11,21,0,25,21
6,10,21,0,26,22
7,10,22,1,27,21
7,9,23,0,28,20
