Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,0,26,23,28,14
25,10,20,25,28,14
24,9,20,26,27,15
25,8,19,26,28,14
26,7,20,27,27,15
27,6,20,27,28,14
28,5,20,27,27,15
27,5,20,27,28,14
28,4,21,26,27,15
27,4,20,27,28,14
28,3,20,26,27,15
27,3,21,25,28,14
28,2,20,26,27,15
27,2,19,27,28,14
28,1,20,27,27,15
27,1,21,28,28,14
28,0,22,27,27,15
27,0,21,26,28,14
26,0,22,25,27,15
25,0,22,25,28,14
24,0,22,26,27,15
23,0,23,25,28,14
22,0,23,26,27,15
21,0,24,25,28,14
20,0,24,24,27,15
19,0,25,25,28,14
18,0,24,24,27,15
17,0,25,25,28,14
16,0,26,24,27,15
15,0,26,23,28,14
