Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
7,8,5,25,28,29
8,5,8,29,21,16
8,6,8,29,22,17
8,7,9,28,23,18
7,8,8,27,24,19
8,7,9,26,25,20
7,8,8,25,26,21
8,7,7,24,27,22
7,8,8,25,28,23
8,7,9,25,27,24
7,8,8,24,28,25
8,7,9,24,27,26
7,8,9,23,28,27
8,7,8,23,27,28
7,8,7,22,28,29
8,7,6,22,27,28
7,8,5,22,28,29
8,7,5,22,27,28
7,8,4,23,28,29
8,7,4,22,27,28
7,8,4,21,28,29
8,7,5,21,27,28
7,8,6,21,28,29
8,7,7,20,27,28
7,8,6,20,28,29
8,7,7,20,27,28
7,8,8,20,28,29
8,7,9,21,27,28
7,8,10,21,28,29
8,7,11,22,27,28
7,8,10,22,28,29
8,7,9,21,27,28
7,8,9,20,28,29
8,7,9,20,27,28
7,8,8,21,28,29
8,7,8,22,27,28
7,8,7,21,28,29
8,7,7,21,27,28
7,8,6,22,28,29
8,7,7,22,27,28
7,8,6,22,28,29
8,7,5,21,27,28
7,8,4,20,28,29
8,7,5,20,27,28
7,8,6,20,28,29
8,7,7,19,27,28
7,8,8,20,28,29
8,7,8,19,27,28
7,8,7,20,28,29
8,7,7,20,27,28
7,8,7,21,28,29
8,7,6,22,27,28
7,8,6,22,28,29
8,7,7,22,27,28
7,8,6,23,28,29
8,7,7,23,27,28
7,8,7,23,28,29
8,7,7,22,27,28
7,8,6,23,28,29
8,7,5,24,27,28
7,8,5,24,28,29
8,7,6,25,27,28
7,8,5,25,28,29
