Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,7,28,4,27,28
8,9,26,9,15,24
9,8,25,10,16,25
10,7,25,10,17,26
11,6,24,9,18,27
12,5,24,9,19,28
12,6,23,10,20,29
12,7,24,9,21,28
11,6,25,9,22,29
12,5,25,8,23,28
12,6,26,9,24,29
12,7,25,8,25,28
11,6,25,7,26,29
12,5,24,6,27,28
12,6,24,6,28,29
12,7,25,6,27,28
11,6,24,7,28,29
12,5,25,8,27,28
12,6,25,7,28,29
12,7,24,7,27,28
11,6,24,7,28,29
12,5,23,6,27,28
12,6,22,5,28,29
12,7,22,4,27,28
11,6,22,4,28,29
12,5,22,5,27,28
12,6,22,5,28,29
12,7,21,4,27,28
11,6,21,5,28,29
12,5,21,6,27,28
12,6,20,5,28,29
12,7,19,6,27,28
11,6,18,5,28,29
12,5,18,4,27,28
12,6,17,5,28,29
12,7,17,6,27,28
11,6,17,5,28,29
12,5,17,5,27,28
12,6,17,5,28,29
12,7,18,4,27,28
11,6,19,3,28,29
12,5,18,3,27,28
12,6,19,4,28,29
12,7,20,4,27,28
11,6,20,3,28,29
12,5,19,4,27,28
12,6,20,4,28,29
12,7,21,3,27,28
11,6,22,2,28,29
12,5,22,1,27,28
12,6,21,1,28,29
12,7,22,0,27,28
11,6,23,1,28,29
12,5,24,2,27,28
12,6,23,3,28,29
12,7,23,3,27,28
11,6,23,4,28,29
12,5,24,5,27,28
12,6,24,5,28,29
12,7,23,6,27,28
11,6,24,7,28,29
12,5,25,6,27,28
12,6,24,5,28,29
12,7,25,4,27,28
11,6,26,4,28,29
12,5,26,5,27,28
12,6,27,4,28,29
12,7,28,4,27,28
