Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
7,6,11,13,26,28
2,14,2,6,15,23
3,13,2,6,16,24
4,12,2,5,17,23
5,11,2,6,18,24
6,10,3,7,19,25
7,9,2,8,20,26
8,8,2,9,21,27
7,8,3,9,22,28
6,7,4,10,23,29
7,6,3,9,24,28
7,5,3,10,25,29
8,6,4,11,26,28
7,6,3,11,27,29
7,5,2,10,26,28
8,6,2,11,27,29
7,6,1,12,26,28
7,5,2,11,27,29
8,6,2,12,26,28
7,6,1,13,27,29
7,5,2,14,26,28
8,6,2,14,27,29
7,6,1,14,26,28
7,5,1,15,27,29
8,6,1,15,26,28
7,6,2,16,27,29
7,5,3,15,26,28
8,6,4,16,27,29
7,6,5,17,26,28
7,5,6,16,27,29
8,6,7,16,26,28
7,6,8,15,27,29
7,5,8,16,26,28
8,6,7,15,27,29
7,6,8,15,26,28
7,5,8,15,27,29
8,6,9,16,26,28
7,6,10,15,27,29
7,5,10,14,26,28
8,6,10,13,27,29
7,6,11,13,26,28
