Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
17,1,24,13,24,28
18,8,20,17,13,17
19,7,20,18,14,18
20,6,20,19,15,19
21,5,19,18,16,20
22,4,18,18,17,21
23,3,18,17,18,22
24,2,18,17,19,23
25,1,19,18,20,24
26,0,20,19,21,25
25,0,21,19,22,26
24,0,21,20,23,27
23,0,21,20,24,28
22,0,21,21,25,29
21,0,21,21,24,28
20,0,20,22,25,29
19,0,20,22,24,28
18,0,20,22,25,29
17,0,21,21,24,28
16,0,22,22,25,29
17,1,23,21,24,28
18,0,24,20,25,29
17,0,25,19,24,28
16,0,24,19,25,29
17,1,24,20,24,28
18,0,23,19,25,29
17,0,24,20,24,28
16,0,24,20,25,29
17,1,24,20,24,28
18,0,23,21,25,29
17,0,24,22,24,28
16,0,25,23,25,29
17,1,25,22,24,28
18,0,24,22,25,29
17,0,24,21,24,28
16,0,23,20,25,29
17,1,22,20,24,28
18,0,22,20,25,29
17,0,23,20,24,28
16,0,22,19,25,29
17,1,23,18,24,28
18,0,23,17,25,29
17,0,23,17,24,28
16,0,22,17,25,29
17,1,22,17,24,28
18,0,23,16,25,29
17,0,24,16,24,28
16,0,24,17,25,29
17,1,24,16,24,28
18,0,24,15,25,29
17,0,24,14,24,28
16,0,23,14,25,29
17,1,23,13,24,28
18,0,22,12,25,29
17,0,23,13,24,28
16,0,24,14,25,29
17,1,24,15,24,28
18,0,23,14,25,29
17,0,22,14,24,28
16,0,23,13,25,29
17,1,22,14,24,28
18,0,22,13,25,29
17,0,23,13,24,28
16,0,23,13,25,29
17,1,24,13,24,28
