Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
13,3,1,2,28,29
9,8,7,0,14,25
10,7,8,0,15,26
11,6,9,1,16,27
12,5,9,0,17,28
13,4,10,0,18,29
14,3,10,0,19,28
15,4,9,0,20,29
16,5,9,0,21,28
17,6,8,1,22,29
18,5,8,2,23,28
19,4,7,1,24,29
20,3,6,1,25,28
21,2,6,0,26,29
22,1,5,0,27,28
23,0,5,0,28,29
22,0,5,0,27,28
21,0,5,0,28,29
20,0,6,0,27,28
19,0,7,0,28,29
18,0,7,0,27,28
17,1,7,0,28,29
16,2,7,0,27,28
17,3,7,0,28,29
16,4,6,1,27,28
17,3,5,2,28,29
18,2,4,1,27,28
19,1,3,1,28,29
20,0,4,0,27,28
19,0,4,0,28,29
18,0,4,0,27,28
17,0,4,0,28,29
16,0,3,1,27,28
15,0,3,1,28,29
14,0,2,1,27,28
13,0,2,2,28,29
12,0,3,1,27,28
11,0,4,2,28,29
10,0,4,1,27,28
9,0,3,1,28,29
8,0,3,0,27,28
9,1,3,1,28,29
10,0,3,0,27,28
11,1,3,0,28,29
12,2,3,0,27,28
13,3,3,0,28,29
12,4,2,1,27,28
13,3,1,2,28,29
