Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,8,4,5,27,23
27,11,9,6,15,11
27,12,9,6,16,12
26,13,10,5,17,13
25,13,9,4,18,14
24,12,10,5,19,15
25,11,10,4,20,16
26,10,9,5,21,17
27,9,10,6,22,18
26,8,10,6,23,19
27,7,10,7,24,20
27,8,11,6,25,21
27,9,10,6,26,22
26,8,11,6,27,23
27,7,10,6,28,22
27,8,9,7,27,23
27,9,8,7,28,22
26,8,8,6,27,23
27,7,7,6,28,22
27,8,6,5,27,23
27,9,7,5,28,22
26,8,6,4,27,23
27,7,7,5,28,22
27,8,8,5,27,23
27,9,7,4,28,22
26,8,7,5,27,23
27,7,7,5,28,22
27,8,7,4,27,23
27,9,8,3,28,22
26,8,7,2,27,23
27,7,6,2,28,22
27,8,6,3,27,23
27,9,7,2,28,22
26,8,6,1,27,23
27,7,5,2,28,22
27,8,6,1,27,23
27,9,7,1,28,22
26,8,7,1,27,23
27,7,6,2,28,22
27,8,5,3,27,23
27,9,5,4,28,22
26,8,6,4,27,23
27,7,7,4,28,22
27,8,6,5,27,23
27,9,5,4,28,22
26,8,4,5,27,23
