Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,10,29,23,28,27
24,15,20,15,13,22
25,14,19,15,14,23
26,13,20,16,15,24
27,12,19,16,16,25
26,11,20,16,17,26
27,10,21,17,18,27
26,11,22,18,19,28
27,10,21,19,20,29
26,11,20,20,21,28
27,10,20,21,22,29
26,11,19,22,23,28
27,10,19,23,24,29
26,11,20,24,25,28
27,10,19,25,26,29
26,11,20,25,27,28
27,10,21,24,28,27
26,11,22,25,27,28
27,10,23,24,28,27
26,11,23,23,27,28
27,10,24,23,28,27
26,11,25,22,27,28
27,10,26,23,28,27
26,11,26,23,27,28
27,10,27,22,28,27
26,11,26,22,27,28
27,10,26,23,28,27
26,11,26,22,27,28
27,10,25,23,28,27
26,11,24,22,27,28
27,10,25,22,28,27
26,11,26,23,27,28
27,10,27,24,28,27
26,11,28,23,27,28
27,10,27,23,28,27
26,11,28,22,27,28
27,10,29,23,28,27
