Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,0,10,20,27,28
3,0,23,21,16,21
2,0,22,21,17,22
1,0,22,20,18,23
2,0,21,20,19,24
1,0,22,21,20,25
2,0,22,21,21,26
1,0,23,22,22,27
2,0,22,21,23,28
1,0,21,21,24,29
2,0,20,20,25,28
1,0,20,19,26,29
2,0,20,18,27,28
1,0,21,18,28,27
2,0,22,17,27,28
1,0,22,18,28,27
2,0,22,19,27,28
1,0,21,20,28,27
2,0,20,20,27,28
1,0,20,20,28,27
2,0,20,21,27,28
1,0,21,21,28,27
2,0,22,21,27,28
1,0,23,21,28,27
2,0,22,22,27,28
1,0,21,22,28,27
2,0,22,22,27,28
1,0,22,21,28,27
2,0,21,22,27,28
1,0,20,21,28,27
2,0,19,22,27,28
1,0,20,22,28,27
2,0,19,21,27,28
1,0,20,22,28,27
2,0,20,21,27,28
1,0,20,22,28,27
2,0,19,21,27,28
1,0,20,21,28,27
2,0,19,21,27,28
1,0,19,22,28,27
2,0,18,23,27,28
1,0,18,24,28,27
2,0,17,24,27,28
1,0,18,25,28,27
2,0,17,26,27,28
1,0,17,25,28,27
2,0,18,25,27,28
1,0,18,26,28,27
2,0,19,27,27,28
1,0,19,27,28,27
2,0,19,28,27,28
1,0,18,29,28,27
2,0,18,29,27,28
1,0,17,28,28,27
2,0,16,27,27,28
1,0,15,26,28,27
2,0,14,25,27,28
1,0,13,25,28,27
2,0,13,24,27,28
1,0,13,25,28,27
2,0,14,26,27,28
1,0,13,25,28,27
2,0,13,24,27,28
1,0,12,24,28,27
2,0,13,23,27,28
1,0,12,24,28,27
2,0,12,24,27,28
1,0,12,24,28,27
2,0,12,25,27,28
1,0,12,24,28,27
2,0,12,25,27,28
1,0,11,26,28,27
2,0,11,26,27,28
1,0,12,27,28,27
2,0,11,26,27,28
1,0,11,26,28,27
2,0,10,25,27,28
1,0,9,25,28,27
2,0,8,26,27,28
1,0,9,25,28,27
2,0,9,25,27,28
1,0,10,25,28,27
2,0,10,25,27,28
1,0,11,26,28,27
2,0,10,26,27,28
1,0,11,26,28,27
2,0,10,26,27,28
1,0,11,25,28,27
2,0,10,25,27,28
1,0,9,24,28,27
2,0,9,25,27,28
1,0,8,26,28,27
2,0,8,27,27,28
1,0,9,27,28,27
2,0,8,26,27,28
1,0,8,25,28,27
2,0,9,24,27,28
1,0,9,23,28,27
2,0,8,22,27,28
1,0,8,22,28,27
2,0,8,21,27,28
1,0,7,20,28,27
2,0,8,19,27,28
1,0,9,20,28,27
2,0,10,20,27,28
