Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,0,27,13,28,29
25,1,19,22,3,4
26,0,18,21,4,5
25,0,19,22,5,6
24,0,20,23,6,7
23,0,20,23,7,8
22,0,21,23,8,9
21,0,22,24,9,10
20,0,23,24,10,11
19,0,23,24,11,12
18,0,23,24,12,13
17,0,22,25,13,14
16,0,21,25,14,15
15,0,22,24,15,16
14,0,21,25,16,17
13,0,21,26,17,18
12,0,21,27,18,19
11,0,21,27,19,20
10,0,22,26,20,21
9,0,21,26,21,22
8,0,21,27,22,23
7,0,22,27,23,24
6,0,22,26,24,25
5,0,21,27,25,26
4,0,20,28,26,27
3,0,19,28,27,28
2,0,20,27,28,29
1,0,20,26,27,28
2,0,20,26,28,29
1,0,20,26,27,28
2,0,21,26,28,29
1,0,20,27,27,28
2,0,21,28,28,29
1,0,21,28,27,28
2,0,20,29,28,29
1,0,20,29,27,28
2,0,21,28,28,29
1,0,20,27,27,28
2,0,19,26,28,29
1,0,19,25,27,28
2,0,19,24,28,29
1,0,18,24,27,28
2,0,17,24,28,29
1,0,16,23,27,28
2,0,17,23,28,29
1,0,17,23,27,28
2,0,18,22,28,29
1,0,17,23,27,28
2,0,18,24,28,29
1,0,17,24,27,28
2,0,18,24,28,29
1,0,19,25,27,28
2,0,20,25,28,29
1,0,20,24,27,28
2,0,19,24,28,29
1,0,18,23,27,28
2,0,17,23,28,29
1,0,16,22,27,28
2,0,17,23,28,29
1,0,16,22,27,28
2,0,17,22,28,29
1,0,16,23,27,28
2,0,17,24,28,29
1,0,17,24,27,28
2,0,17,25,28,29
1,0,16,24,27,28
2,0,17,24,28,29
1,0,18,24,27,28
2,0,17,24,28,29
1,0,18,24,27,28
2,0,18,24,28,29
1,0,18,23,27,28
2,0,17,22,28,29
1,0,18,23,27,28
2,0,19,22,28,29
1,0,19,22,27,28
2,0,19,21,28,29
1,0,20,20,27,28
2,0,19,21,28,29
1,0,19,20,27,28
2,0,18,21,28,29
1,0,17,20,27,28
2,0,17,20,28,29
1,0,16,20,27,28
2,0,17,21,28,29
1,0,18,22,27,28
2,0,18,22,28,29
