Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,0,27,22,27,22
16,6,27,20,26,17
15,7,26,19,27,18
16,8,26,19,28,19
17,7,25,19,27,20
18,6,25,18,28,21
19,5,24,18,27,22
20,4,23,17,28,21
21,3,24,18,27,22
22,2,25,17,28,21
23,1,24,16,27,22
24,0,23,16,28,21
23,0,24,15,27,22
22,0,23,16,28,21
21,0,22,15,27,22
20,0,23,15,28,21
19,0,22,16,27,22
18,0,21,17,28,21
17,0,22,18,27,22
16,0,23,18,28,21
15,0,24,17,27,22
16,1,24,17,28,21
15,0,24,17,27,22
16,1,25,16,28,21
15,0,26,17,27,22
16,1,27,18,28,21
15,0,27,19,27,22
16,1,26,20,28,21
15,0,26,20,27,22
16,1,26,21,28,21
15,0,25,20,27,22
16,1,26,20,28,21
15,0,25,20,27,22
16,1,24,21,28,21
15,0,25,21,27,22
16,1,26,22,28,21
15,0,26,22,27,22
16,1,26,21,28,21
15,0,27,22,27,22
