Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,14,3,23,25,22
12,14,3,22,17,20
12,14,2,22,16,21
12,14,3,23,15,22
12,14,3,23,16,21
12,14,2,24,17,20
12,14,2,23,16,21
12,14,1,24,17,22
12,14,2,25,18,21
12,14,2,24,17,22
12,14,3,25,16,23
12,14,2,25,17,22
12,14,3,25,18,21
12,14,3,25,19,22
12,14,2,24,20,21
12,14,3,23,19,22
12,14,4,23,20,21
12,14,5,23,21,20
12,14,4,23,22,19
12,14,3,22,23,18
12,14,2,22,24,19
12,14,2,23,25,18
12,14,2,23,26,19
12,14,2,24,27,20
12,14,2,23,26,21
12,14,3,22,27,20
12,14,3,23,26,21
12,14,3,23,25,22
