Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,0,9,17,28,28
19,0,13,25,2,2
18,0,14,26,3,3
17,0,14,26,4,4
16,0,15,25,5,5
15,0,14,24,6,6
14,0,15,23,7,7
13,0,16,22,8,8
12,0,16,22,9,9
11,0,15,23,10,10
10,0,16,23,11,11
9,0,17,23,12,12
8,0,18,23,13,13
7,0,18,24,14,14
6,0,19,25,15,15
5,0,18,26,16,16
4,0,19,25,17,17
3,0,20,24,18,18
2,0,21,23,19,19
1,0,22,23,20,20
2,0,23,22,21,21
1,0,23,22,22,22
2,0,22,23,23,23
1,0,21,22,24,24
2,0,21,23,25,25
1,0,20,23,26,26
2,0,19,23,27,27
1,0,18,22,28,28
2,0,17,21,27,29
1,0,18,22,28,28
2,0,18,21,27,29
1,0,18,22,28,28
2,0,17,22,27,29
1,0,18,21,28,28
2,0,19,20,27,29
1,0,20,19,28,28
2,0,20,18,27,29
1,0,21,18,28,28
2,0,20,19,27,29
1,0,20,20,28,28
2,0,19,21,27,29
1,0,19,21,28,28
2,0,18,21,27,29
1,0,19,21,28,28
2,0,18,21,27,29
1,0,17,22,28,28
2,0,17,21,27,29
1,0,17,21,28,28
2,0,16,22,27,29
1,0,17,21,28,28
2,0,17,21,27,29
1,0,18,21,28,28
2,0,18,22,27,29
1,0,19,21,28,28
2,0,20,21,27,29
1,0,19,20,28,28
2,0,20,19,27,29
1,0,20,18,28,28
2,0,21,19,27,29
1,0,20,20,28,28
2,0,19,21,27,29
1,0,20,20,28,28
2,0,19,21,27,29
1,0,18,21,28,28
2,0,17,21,27,29
1,0,17,22,28,28
2,0,17,23,27,29
1,0,16,24,28,28
2,0,17,24,27,29
1,0,18,25,28,28
2,0,18,26,27,29
1,0,18,25,28,28
2,0,19,26,27,29
1,0,18,27,28,28
2,0,18,28,27,29
1,0,17,29,28,28
2,0,17,29,27,29
1,0,17,29,28,28
2,0,17,29,27,29
1,0,17,29,28,28
2,0,17,28,27,29
1,0,17,29,28,28
2,0,16,29,27,29
1,0,15,29,28,28
2,0,15,29,27,29
1,0,15,29,28,28
2,0,15,28,27,29
1,0,15,27,28,28
2,0,14,28,27,29
1,0,15,29,28,28
2,0,15,29,27,29
1,0,14,29,28,28
2,0,14,28,27,29
1,0,13,29,28,28
2,0,14,29,27,29
1,0,14,29,28,28
2,0,14,29,27,29
1,0,13,29,28,28
2,0,14,28,27,29
1,0,14,29,28,28
2,0,15,28,27,29
1,0,14,29,28,28
2,0,14,29,27,29
1,0,14,29,28,28
2,0,14,29,27,29
1,0,14,29,28,28
2,0,15,29,27,29
1,0,15,28,28,28
2,0,15,29,27,29
1,0,15,29,28,28
2,0,15,28,27,29
1,0,15,28,28,28
2,0,14,27,27,29
1,0,15,27,28,28
2,0,14,28,27,29
1,0,13,28,28,28
2,0,12,28,27,29
1,0,13,29,28,28
2,0,14,28,27,29
1,0,15,28,28,28
2,0,15,28,27,29
1,0,16,29,28,28
2,0,16,29,27,29
1,0,15,29,28,28
2,0,16,29,27,29
1,0,15,29,28,28
2,0,15,29,27,29
1,0,16,28,28,28
2,0,17,28,27,29
1,0,16,28,28,28
2,0,15,27,27,29
1,0,14,27,28,28
2,0,15,26,27,29
1,0,14,27,28,28
2,0,13,27,27,29
1,0,13,26,28,28
2,0,12,26,27,29
1,0,12,25,28,28
2,0,12,26,27,29
1,0,12,25,28,28
2,0,13,24,27,29
1,0,13,23,28,28
2,0,14,23,27,29
1,0,15,22,28,28
2,0,14,22,27,29
1,0,13,21,28,28
2,0,12,22,27,29
1,0,12,21,28,28
2,0,12,20,27,29
1,0,11,20,28,28
2,0,10,20,27,29
1,0,9,20,28,28
2,0,9,20,27,29
1,0,9,19,28,28
2,0,8,18,27,29
1,0,9,17,28,28
