Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,9,1,27,20,27
10,9,3,26,17,28
10,9,4,26,18,27
10,9,5,27,19,26
10,9,4,28,18,27
10,9,4,27,19,28
10,9,3,28,20,29
10,9,4,28,20,29
10,9,5,29,19,28
10,9,5,29,18,29
10,9,4,29,18,29
10,9,4,29,19,28
10,9,3,29,18,29
10,9,3,28,17,28
10,9,2,28,18,29
10,9,3,29,17,28
10,9,3,29,18,27
10,9,3,29,19,26
10,9,3,29,18,27
10,9,4,28,19,26
10,9,4,27,18,27
10,9,5,26,17,28
10,9,5,25,18,29
10,9,5,25,18,29
10,9,4,25,17,28
10,9,5,24,16,29
10,9,5,25,16,29
10,9,5,26,16,29
10,9,5,27,16,29
10,9,4,27,15,28
10,9,4,27,14,29
10,9,5,28,14,29
10,9,6,27,14,29
10,9,5,28,14,29
10,9,5,29,13,28
10,9,4,28,14,27
10,9,5,29,15,26
10,9,4,28,16,27
10,9,4,29,15,28
10,9,3,28,16,27
10,9,3,29,17,26
10,9,3,29,18,25
10,9,3,28,19,26
10,9,4,29,20,27
10,9,4,28,19,28
10,9,3,27,18,29
10,9,2,28,19,28
10,9,1,27,20,27
