Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
23,12,15,3,28,29
13,11,8,7,26,21
13,12,7,8,27,22
12,13,7,7,28,23
12,12,7,6,27,24
12,11,7,6,28,25
13,12,8,7,27,26
14,13,9,7,28,27
14,12,10,8,27,28
15,13,11,8,28,29
15,12,10,7,27,28
16,13,9,8,28,29
15,14,10,8,27,28
15,13,10,7,28,29
15,12,10,6,27,28
15,11,11,7,28,29
16,12,12,8,27,28
17,13,12,9,28,29
17,14,13,10,27,28
18,15,13,11,28,29
18,16,13,10,27,28
18,15,13,10,28,29
19,16,12,10,27,28
19,17,12,10,28,29
20,18,12,11,27,28
20,19,13,10,28,29
21,18,13,10,27,28
22,19,12,9,28,29
21,18,12,9,27,28
22,19,11,9,28,29
21,19,10,8,27,28
20,18,10,8,28,29
19,17,9,7,27,28
18,16,8,7,28,29
18,17,9,6,27,28
19,16,9,5,28,29
19,15,9,6,27,28
19,16,8,5,28,29
18,15,9,5,27,28
18,14,10,6,28,29
19,15,11,7,27,28
20,16,11,8,28,29
20,17,11,8,27,28
21,18,11,8,28,29
20,17,11,7,27,28
20,16,11,6,28,29
20,15,10,5,27,28
19,14,9,4,28,29
18,13,10,4,27,28
18,12,9,5,28,29
17,13,9,5,27,28
18,14,10,6,28,29
19,15,11,5,27,28
20,14,10,4,28,29
19,13,10,5,27,28
19,14,10,4,28,29
19,13,10,3,27,28
19,12,9,3,28,29
19,13,10,4,27,28
20,14,11,3,28,29
21,13,11,3,27,28
20,12,12,2,28,29
21,11,12,1,27,28
22,10,13,0,28,29
23,9,13,1,27,28
23,10,13,2,28,29
22,11,14,3,27,28
23,12,15,3,28,29
