Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,22,16,6,28,26
26,24,20,10,12,16
27,23,21,10,13,17
26,23,22,10,14,18
27,22,23,9,15,19
26,22,24,9,16,20
27,21,24,9,17,21
27,22,24,9,18,20
26,22,23,9,19,19
27,21,23,9,20,20
27,22,23,9,21,21
26,22,23,10,22,22
27,21,22,11,23,23
27,22,22,11,24,24
26,22,21,12,25,25
27,21,22,11,26,26
27,22,22,10,27,27
26,22,23,10,28,26
27,21,24,11,27,27
27,22,25,12,28,26
26,22,26,11,27,27
27,21,25,11,28,26
27,22,24,11,27,27
26,22,25,11,28,26
27,21,25,10,27,27
27,22,25,9,28,26
26,22,25,10,27,27
27,21,24,10,28,26
27,22,24,10,27,27
26,22,24,10,28,26
27,21,23,11,27,27
27,22,23,12,28,26
26,22,24,13,27,27
27,21,25,12,28,26
27,22,24,11,27,27
26,22,24,12,28,26
27,21,24,11,27,27
27,22,24,11,28,26
26,22,23,10,27,27
27,21,22,9,28,26
27,22,21,9,27,27
26,22,21,8,28,26
27,21,21,7,27,27
27,22,20,6,28,26
26,22,20,7,27,27
27,21,19,8,28,26
27,22,19,9,27,27
26,22,20,9,28,26
27,21,19,8,27,27
27,22,18,8,28,26
26,22,17,7,27,27
27,21,16,8,28,26
27,22,17,9,27,27
26,22,16,9,28,26
27,21,15,8,27,27
27,22,15,8,28,26
26,22,16,9,27,27
27,21,17,8,28,26
27,22,17,7,27,27
26,22,17,7,28,26
27,21,17,7,27,27
27,22,17,8,28,26
26,22,18,9,27,27
27,21,18,8,28,26
27,22,17,7,27,27
26,22,16,6,28,26
