Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
16,9,21,29,27,23
15,10,14,27,10,8
16,9,15,28,11,9
17,8,16,29,12,10
17,9,16,29,13,11
17,10,16,28,14,12
16,9,17,27,15,13
17,8,16,28,16,14
17,9,17,28,17,15
17,10,17,29,18,16
16,9,17,29,19,17
17,8,17,29,20,18
17,9,17,29,21,19
17,10,18,29,22,20
16,9,18,29,23,21
17,8,18,29,24,22
17,9,18,29,25,23
17,10,18,29,26,22
16,9,19,28,27,23
17,8,19,28,28,22
17,9,20,27,27,23
17,10,19,26,28,22
16,9,19,27,27,23
17,8,20,26,28,22
17,9,21,25,27,23
17,10,21,24,28,22
16,9,22,23,27,23
17,8,22,22,28,22
17,9,23,21,27,23
17,10,22,21,28,22
16,9,21,21,27,23
17,8,22,22,28,22
17,9,21,23,27,23
17,10,22,24,28,22
16,9,22,23,27,23
17,8,22,22,28,22
17,9,21,23,27,23
17,10,22,23,28,22
16,9,22,22,27,23
17,8,22,23,28,22
17,9,21,24,27,23
17,10,21,23,28,22
16,9,22,22,27,23
17,8,21,22,28,22
17,9,21,21,27,23
17,10,21,21,28,22
16,9,21,21,27,23
17,8,21,21,28,22
17,9,21,22,27,23
17,10,20,22,28,22
16,9,19,21,27,23
17,8,19,21,28,22
17,9,20,22,27,23
17,10,21,23,28,22
16,9,22,23,27,23
17,8,22,22,28,22
17,9,22,23,27,23
17,10,22,22,28,22
16,9,21,23,27,23
17,8,22,23,28,22
17,9,21,22,27,23
17,10,22,21,28,22
16,9,23,22,27,23
17,8,22,23,28,22
17,9,22,22,27,23
17,10,21,23,28,22
16,9,21,24,27,23
17,8,22,24,28,22
17,9,23,23,27,23
17,10,24,24,28,22
16,9,24,23,27,23
17,8,23,23,28,22
17,9,22,24,27,23
17,10,21,23,28,22
16,9,21,23,27,23
17,8,21,23,28,22
17,9,22,22,27,23
17,10,21,21,28,22
16,9,20,21,27,23
17,8,20,21,28,22
17,9,20,22,27,23
17,10,19,22,28,22
16,9,19,22,27,23
17,8,19,23,28,22
17,9,18,22,27,23
17,10,18,23,28,22
16,9,17,22,27,23
17,8,17,22,28,22
17,9,17,23,27,23
17,10,18,23,28,22
16,9,17,23,27,23
17,8,17,22,28,22
17,9,18,22,27,23
17,10,17,22,28,22
16,9,17,23,27,23
17,8,17,22,28,22
17,9,18,23,27,23
17,10,18,24,28,22
16,9,18,25,27,23
17,8,18,26,28,22
17,9,19,27,27,23
17,10,19,28,28,22
16,9,19,29,27,23
17,8,19,29,28,22
17,9,18,29,27,23
17,10,19,29,28,22
16,9,19,29,27,23
17,8,20,28,28,22
17,9,21,27,27,23
17,10,22,28,28,22
16,9,21,29,27,23
