Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,29,10,24,29,7
12,29,17,21,10,8
12,29,18,22,11,9
12,29,17,21,12,8
12,29,18,20,11,9
12,29,17,21,12,8
12,29,17,22,13,7
12,29,16,22,14,8
12,29,15,21,15,7
12,29,14,20,16,6
12,29,15,19,15,7
12,29,14,19,16,6
12,29,13,20,17,5
12,29,14,19,18,4
12,29,15,18,19,3
12,29,14,19,20,2
12,29,15,19,21,3
12,29,15,19,20,4
12,29,16,19,21,5
12,29,16,18,22,6
12,29,15,19,23,7
12,29,15,18,24,8
12,29,16,17,25,7
12,29,16,17,26,6
12,29,15,17,27,7
12,29,14,16,28,6
12,29,14,15,27,5
12,29,13,16,28,4
12,29,13,17,27,3
12,29,12,16,26,4
12,29,13,17,25,5
12,29,13,17,24,6
12,29,12,18,23,7
12,29,12,19,22,8
12,29,11,19,23,7
12,29,12,20,24,6
12,29,12,21,25,5
12,29,12,20,26,4
12,29,11,20,27,3
12,29,10,21,28,4
12,29,9,22,27,5
12,29,9,23,28,6
12,29,10,23,27,5
12,29,9,23,28,6
12,29,10,24,29,7
