Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,20,19,27,13,16
13,21,6,26,12,17
12,20,7,26,13,16
12,21,6,27,12,17
13,20,7,28,13,16
14,21,7,29,12,17
14,22,8,28,13,16
13,23,8,27,12,17
13,22,9,27,13,16
13,23,10,26,12,17
14,22,10,25,13,16
14,21,9,25,12,17
14,20,10,25,13,16
14,21,9,26,12,17
15,20,8,27,13,16
16,19,8,27,12,17
17,18,7,26,13,16
16,17,8,26,12,17
16,18,8,25,13,16
16,17,9,26,12,17
17,18,9,25,13,16
17,17,9,26,12,17
17,18,9,27,13,16
16,17,10,26,12,17
15,18,10,27,13,16
15,19,11,27,12,17
14,20,12,26,13,16
13,19,13,27,12,17
13,20,14,26,13,16
14,19,14,27,12,17
14,20,13,26,13,16
15,19,14,26,12,17
14,20,14,25,13,16
13,19,14,24,12,17
14,20,14,24,13,16
15,19,15,25,12,17
14,20,15,26,13,16
13,19,16,25,12,17
13,20,17,25,13,16
14,19,18,26,12,17
14,20,19,27,13,16
