Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,24,29,13,27,28
25,22,23,0,8,7
26,21,24,0,9,8
27,20,25,1,10,9
26,21,26,1,11,10
27,20,26,0,12,11
26,21,26,1,13,12
27,20,26,2,14,13
26,21,27,1,15,14
27,20,26,2,16,13
26,21,25,3,17,14
27,20,25,2,18,13
26,21,24,3,19,14
27,20,25,2,20,15
26,21,25,3,21,16
27,20,24,3,22,17
26,21,23,2,23,18
27,20,23,2,24,19
26,19,22,3,25,20
27,18,21,3,26,21
28,17,22,3,27,22
27,17,22,3,28,23
28,16,21,3,27,24
27,16,21,4,28,25
28,15,22,3,27,26
27,15,23,2,28,27
28,14,24,1,27,28
27,15,23,1,28,27
28,14,23,0,27,28
27,15,24,1,28,27
28,14,24,0,27,28
27,15,23,0,28,27
28,14,23,0,27,28
27,15,23,1,28,27
28,14,24,0,27,28
27,15,25,1,28,27
28,14,24,1,27,28
27,15,25,0,28,27
28,14,25,0,27,28
27,15,24,0,28,27
28,14,24,0,27,28
27,15,24,0,28,27
28,14,24,0,27,28
27,15,24,0,28,27
28,14,24,0,27,28
27,15,23,0,28,27
28,14,23,0,27,28
27,15,24,0,28,27
28,14,23,0,27,28
27,15,22,0,28,27
28,14,23,0,27,28
27,15,24,1,28,27
28,14,25,1,27,28
27,15,26,1,28,27
28,14,25,2,27,28
27,15,26,2,28,27
28,14,26,3,27,28
27,15,26,4,28,27
28,14,25,3,27,28
27,15,25,2,28,27
28,14,25,1,27,28
27,15,26,2,28,27
28,14,25,1,27,28
27,15,24,1,28,27
28,14,23,0,27,28
27,15,24,0,28,27
28,14,23,1,27,28
27,15,24,1,28,27
28,14,23,2,27,28
27,15,23,1,28,27
28,14,22,2,27,28
27,15,22,3,28,27
28,14,23,3,27,28
27,15,23,2,28,27
28,14,24,2,27,28
27,15,23,1,28,27
28,14,22,1,27,28
27,15,22,0,28,27
28,14,22,0,27,28
27,15,23,1,28,27
28,14,24,0,27,28
27,15,25,0,28,27
28,14,24,1,27,28
27,15,24,0,28,27
28,14,24,1,27,28
27,15,23,2,28,27
28,14,22,1,27,28
27,15,22,2,28,27
28,14,23,2,27,28
27,15,22,2,28,27
28,14,21,3,27,28
27,15,20,3,28,27
28,14,21,3,27,28
27,15,20,3,28,27
28,14,21,2,27,28
27,15,21,2,28,27
28,14,22,3,27,28
27,15,23,3,28,27
28,14,23,4,27,28
27,15,22,4,28,27
28,14,22,5,27,28
27,15,22,4,28,27
28,14,22,4,27,28
27,15,22,5,28,27
28,14,22,5,27,28
27,15,23,4,28,27
28,14,23,4,27,28
27,15,24,4,28,27
28,14,25,3,27,28
27,15,24,4,28,27
28,14,25,5,27,28
27,15,26,6,28,27
28,14,26,7,27,28
27,15,26,8,28,27
28,14,26,9,27,28
27,15,25,9,28,27
28,14,25,9,27,28
27,15,24,8,28,27
28,14,23,9,27,28
27,13,22,8,28,27
28,14,21,7,27,28
27,13,22,8,28,27
28,14,22,8,27,28
27,13,23,8,28,27
27,12,23,7,27,28
27,11,22,7,28,27
27,12,21,8,27,28
26,13,22,7,28,27
27,12,22,8,27,28
27,13,21,7,28,27
28,14,22,7,27,28
27,15,23,8,28,27
28,14,23,9,27,28
27,13,22,9,28,27
27,14,21,8,27,28
28,15,20,8,28,27
28,16,21,9,27,28
27,15,20,9,28,27
27,16,21,10,27,28
28,17,21,10,28,27
27,16,20,9,27,28
28,17,21,10,28,27
27,16,22,11,27,28
28,17,22,11,28,27
27,16,21,10,27,28
28,17,21,10,28,27
27,16,20,10,27,28
27,17,21,10,28,27
27,16,21,11,27,28
27,17,21,12,28,27
27,18,22,11,27,28
28,17,21,12,28,27
27,18,20,13,27,28
26,19,19,12,28,27
27,20,20,12,27,28
27,19,19,12,28,27
27,20,20,13,27,28
28,21,20,13,28,27
27,20,19,12,27,28
28,21,20,13,28,27
27,20,19,13,27,28
27,21,19,13,28,27
28,22,20,13,27,28
28,21,20,12,28,27
27,22,21,11,27,28
28,21,22,12,28,27
27,22,21,11,27,28
28,21,22,10,28,27
27,22,23,10,27,28
28,21,23,11,28,27
27,22,24,10,27,28
28,21,23,11,28,27
27,22,22,12,27,28
28,21,23,11,28,27
27,22,22,10,27,28
28,21,22,9,28,27
27,22,22,8,27,28
28,21,23,9,28,27
27,22,22,8,27,28
28,21,23,8,28,27
27,22,22,8,27,28
28,21,21,7,28,27
27,22,21,7,27,28
28,21,21,6,28,27
27,22,22,5,27,28
28,21,21,5,28,27
27,22,22,5,27,28
28,21,23,6,28,27
27,22,22,7,27,28
28,21,22,7,28,27
27,22,23,8,27,28
28,21,23,9,28,27
27,22,23,10,27,28
28,21,24,9,28,27
27,22,23,9,27,28
28,21,24,10,28,27
27,22,23,9,27,28
28,21,23,10,28,27
27,22,23,10,27,28
28,21,24,10,28,27
27,22,24,10,27,28
28,21,24,9,28,27
27,22,25,10,27,28
28,21,25,10,28,27
27,22,26,10,27,28
28,21,25,10,28,27
27,22,26,9,27,28
28,21,26,8,28,27
27,22,26,9,27,28
28,21,26,10,28,27
27,22,25,11,27,28
28,21,26,12,28,27
27,22,27,12,27,28
28,21,27,13,28,27
27,22,27,14,27,28
28,23,28,14,28,27
27,24,29,13,27,28
