Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,8,22,0,28,28
26,10,18,1,8,12
27,9,18,0,9,13
26,10,19,1,10,14
27,9,18,1,11,15
26,10,18,0,12,16
27,9,18,0,13,17
26,10,18,0,14,18
27,9,17,1,15,19
26,10,17,1,16,20
27,9,16,2,17,21
26,10,17,1,18,22
27,11,16,2,19,23
26,12,17,2,20,24
26,11,18,1,21,25
27,10,18,2,22,26
27,11,18,1,23,27
27,10,18,2,24,28
27,11,19,1,25,29
28,10,19,0,26,28
27,11,19,0,27,29
26,10,18,1,28,28
26,9,19,0,27,29
27,8,19,0,28,28
26,7,19,0,27,29
27,8,20,0,28,28
27,7,21,1,27,29
28,8,22,0,28,28
