Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,10,19,26,27,29
1,11,12,25,13,23
2,12,11,26,14,24
3,12,11,27,15,25
2,11,10,26,16,26
1,10,11,27,17,27
2,11,12,26,18,26
1,10,13,27,19,25
2,11,12,28,20,26
1,10,11,27,21,27
2,11,10,28,22,28
1,10,11,28,23,29
2,11,12,27,24,28
1,10,13,28,25,29
2,11,13,28,26,28
1,10,13,29,27,29
2,11,14,29,28,28
1,10,15,29,27,29
2,11,15,29,28,28
1,10,15,29,27,29
2,11,14,29,28,28
1,10,14,29,27,29
2,11,14,28,28,28
1,10,13,27,27,29
2,11,13,26,28,28
1,10,12,27,27,29
2,11,11,26,28,28
1,10,10,26,27,29
2,11,10,25,28,28
1,10,10,26,27,29
2,11,10,26,28,28
1,10,11,27,27,29
2,11,10,27,28,28
1,10,11,27,27,29
2,11,10,27,28,28
1,10,10,27,27,29
2,11,9,26,28,28
1,10,10,25,27,29
2,11,9,26,28,28
1,10,10,25,27,29
2,11,9,26,28,28
1,10,10,27,27,29
2,11,9,28,28,28
1,10,10,27,27,29
2,11,11,28,28,28
1,10,12,29,27,29
2,11,12,29,28,28
1,10,12,29,27,29
2,11,12,29,28,28
1,10,13,29,27,29
2,11,14,29,28,28
1,10,14,29,27,29
2,11,14,29,28,28
1,10,14,29,27,29
2,11,15,29,28,28
1,10,15,29,27,29
2,11,16,29,28,28
1,10,15,28,27,29
2,11,15,27,28,28
1,10,16,26,27,29
2,11,17,27,28,28
1,10,17,26,27,29
2,11,18,25,28,28
1,10,18,26,27,29
2,11,18,26,28,28
1,10,19,26,27,29
