Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,8,20,18,28,23
22,10,12,27,28,23
23,9,13,27,27,24
24,8,12,26,28,23
23,9,13,25,27,24
24,8,14,24,28,23
23,9,14,23,27,24
24,8,15,22,28,23
23,9,15,23,27,24
24,8,15,22,28,23
23,9,15,22,27,24
24,8,16,23,28,23
23,9,17,22,27,24
24,8,17,22,28,23
23,9,18,23,27,24
24,8,19,22,28,23
23,9,19,22,27,24
24,8,19,21,28,23
23,9,20,22,27,24
24,8,19,22,28,23
23,9,19,21,27,24
24,8,20,22,28,23
23,9,20,23,27,24
24,8,19,23,28,23
23,9,18,23,27,24
24,8,19,24,28,23
23,9,20,24,27,24
24,8,19,23,28,23
23,9,20,24,27,24
24,8,19,23,28,23
23,9,19,22,27,24
24,8,20,21,28,23
23,9,21,22,27,24
24,8,22,23,28,23
23,9,21,22,27,24
24,8,22,21,28,23
23,9,22,21,27,24
24,8,21,20,28,23
23,9,20,19,27,24
24,8,20,19,28,23
23,9,21,20,27,24
24,8,20,19,28,23
23,9,21,19,27,24
24,8,22,20,28,23
23,9,22,20,27,24
24,8,21,20,28,23
23,9,20,21,27,24
24,8,21,20,28,23
23,9,21,19,27,24
24,8,21,18,28,23
23,9,21,19,27,24
24,8,20,18,28,23
