Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,0,11,10,28,27
20,6,7,15,19,24
21,5,8,15,20,25
22,4,9,14,21,26
23,3,8,14,22,27
24,2,8,14,23,28
25,1,9,13,24,29
26,0,9,14,25,28
25,0,10,13,26,29
24,0,9,14,27,28
23,0,9,15,28,27
22,0,8,14,27,28
21,0,8,13,28,27
20,0,9,12,27,28
19,0,10,13,28,27
18,0,10,12,27,28
17,0,10,12,28,27
16,0,11,13,27,28
15,0,10,14,28,27
14,0,11,14,27,28
13,0,10,15,28,27
12,0,10,15,27,28
11,0,11,15,28,27
10,0,11,14,27,28
9,0,11,13,28,27
8,0,10,12,27,28
7,0,9,12,28,27
6,0,10,11,27,28
5,0,11,12,28,27
4,0,10,11,27,28
3,0,11,10,28,27
