Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,0,3,13,26,28
24,3,12,15,13,21
25,2,12,15,14,22
26,1,11,15,15,23
27,0,11,14,16,24
26,1,12,14,17,25
27,0,13,15,18,26
26,1,12,15,17,27
27,0,11,16,18,28
26,1,11,17,19,29
27,0,10,17,20,28
26,1,11,18,21,29
27,0,12,18,22,28
26,1,12,17,23,29
27,0,13,18,24,28
26,1,12,17,25,29
27,0,12,17,26,28
26,1,13,18,27,29
27,0,12,19,26,28
26,1,12,18,27,29
27,0,12,17,26,28
26,1,12,17,27,29
27,0,12,16,26,28
26,1,11,15,27,29
27,0,12,16,26,28
26,1,12,17,27,29
27,0,12,16,26,28
26,1,12,15,27,29
27,0,13,15,26,28
26,1,14,16,27,29
27,0,15,15,26,28
26,1,14,16,27,29
27,0,13,17,26,28
26,1,14,18,27,29
27,0,13,19,26,28
26,1,12,18,27,29
27,0,12,19,26,28
26,1,11,20,27,29
27,0,12,20,26,28
26,1,11,19,27,29
27,0,12,19,26,28
26,1,11,18,27,29
27,0,10,17,26,28
26,1,9,16,27,29
27,0,8,15,26,28
26,1,7,15,27,29
27,0,8,16,26,28
26,1,9,16,27,29
27,0,9,16,26,28
26,1,8,15,27,29
27,0,7,16,26,28
26,1,6,17,27,29
27,0,7,17,26,28
26,1,6,16,27,29
27,0,7,15,26,28
26,1,7,15,27,29
27,0,6,15,26,28
26,1,6,16,27,29
27,0,7,17,26,28
26,1,7,17,27,29
27,0,8,17,26,28
26,1,8,18,27,29
27,0,7,17,26,28
26,1,6,17,27,29
27,0,5,18,26,28
26,1,6,19,27,29
27,0,5,20,26,28
26,1,6,21,27,29
27,0,7,20,26,28
26,1,7,19,27,29
27,0,8,18,26,28
26,1,9,19,27,29
27,0,10,20,26,28
26,1,11,20,27,29
27,0,10,20,26,28
26,1,10,19,27,29
27,0,9,19,26,28
26,1,10,18,27,29
27,0,10,18,26,28
26,1,9,19,27,29
27,0,10,19,26,28
26,1,10,19,27,29
27,0,11,18,26,28
26,1,10,17,27,29
27,0,9,16,26,28
26,1,9,17,27,29
27,0,8,17,26,28
26,1,7,16,27,29
27,0,6,16,26,28
26,1,6,17,27,29
27,0,7,17,26,28
26,1,7,16,27,29
27,0,6,16,26,28
26,1,5,15,27,29
27,0,5,15,26,28
26,1,4,15,27,29
27,0,5,16,26,28
26,1,4,17,27,29
27,0,5,16,26,28
26,1,4,16,27,29
27,0,4,17,26,28
26,1,3,17,27,29
27,0,3,17,26,28
26,1,2,16,27,29
27,0,3,15,26,28
26,1,4,14,27,29
27,0,3,13,26,28
