Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
13,26,9,16,26,10
15,25,10,17,6,16
15,24,9,17,7,15
14,23,10,18,8,14
13,23,9,18,9,13
13,24,9,19,10,14
12,24,8,20,11,13
13,24,9,21,12,14
14,25,8,20,13,13
14,26,8,21,14,12
14,25,7,21,13,13
13,25,6,22,12,14
13,24,7,22,11,15
13,25,6,23,12,14
14,24,7,24,13,15
13,24,6,23,14,16
14,24,5,22,15,15
14,24,6,23,16,14
13,23,6,23,17,13
14,24,6,22,18,12
15,25,6,22,19,11
14,26,5,21,20,10
13,27,4,20,21,11
12,26,4,20,22,12
13,26,5,19,21,13
12,26,6,18,22,12
13,27,7,17,23,11
14,26,7,16,24,12
14,25,8,16,25,11
13,26,9,16,26,10
