Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
24,25,16,21,27,5
27,24,12,24,22,2
26,23,13,24,23,3
25,24,12,24,24,4
24,25,11,23,25,5
25,24,11,24,26,4
24,25,11,23,27,5
25,24,10,22,28,4
24,25,10,22,27,5
25,24,9,22,28,4
24,25,8,21,27,5
25,24,9,22,28,4
24,25,10,21,27,5
25,24,9,22,28,4
24,25,8,23,27,5
25,24,7,23,28,4
24,25,8,23,27,5
25,24,7,22,28,4
24,25,7,21,27,5
25,24,6,21,28,4
24,25,7,20,27,5
25,24,6,19,28,4
24,25,6,19,27,5
25,24,6,19,28,4
24,25,7,19,27,5
25,24,7,19,28,4
24,25,8,18,27,5
25,24,8,17,28,4
24,25,9,17,27,5
25,24,8,17,28,4
24,25,9,17,27,5
25,24,9,16,28,4
24,25,9,15,27,5
25,24,8,16,28,4
24,25,8,16,27,5
25,24,9,15,28,4
24,25,9,14,27,5
25,24,9,15,28,4
24,25,8,15,27,5
25,24,9,14,28,4
24,25,10,15,27,5
25,24,9,14,28,4
24,25,10,15,27,5
25,24,10,15,28,4
24,25,10,15,27,5
25,24,11,16,28,4
24,25,10,15,27,5
25,24,10,16,28,4
24,25,9,17,27,5
25,24,8,16,28,4
24,25,8,17,27,5
25,24,8,17,28,4
24,25,8,16,27,5
25,24,7,16,28,4
24,25,7,17,27,5
25,24,7,17,28,4
24,25,6,17,27,5
25,24,7,18,28,4
24,25,8,19,27,5
25,24,7,19,28,4
24,25,8,20,27,5
25,24,9,20,28,4
24,25,9,19,27,5
25,24,10,20,28,4
24,25,9,20,27,5
25,24,10,19,28,4
24,25,11,20,27,5
25,24,11,21,28,4
24,25,10,20,27,5
25,24,11,21,28,4
24,25,11,21,27,5
25,24,10,21,28,4
24,25,10,21,27,5
25,24,10,22,28,4
24,25,10,22,27,5
25,24,9,23,28,4
24,25,8,24,27,5
25,24,7,24,28,4
24,25,7,25,27,5
25,24,8,25,28,4
24,25,8,24,27,5
25,24,8,24,28,4
24,25,8,25,27,5
25,24,8,26,28,4
24,25,9,26,27,5
25,24,10,25,28,4
24,25,9,24,27,5
25,24,9,24,28,4
24,25,10,24,27,5
25,24,10,25,28,4
24,25,11,25,27,5
25,24,10,25,28,4
24,25,10,26,27,5
25,24,9,25,28,4
24,25,10,25,27,5
25,24,10,26,28,4
24,25,10,26,27,5
25,24,9,27,28,4
24,25,9,27,27,5
25,24,10,28,28,4
24,25,10,27,27,5
25,24,9,27,28,4
24,25,9,28,27,5
25,24,9,28,28,4
24,25,8,29,27,5
25,24,8,29,28,4
24,25,9,29,27,5
25,24,9,29,28,4
24,25,10,28,27,5
25,24,9,28,28,4
24,25,9,29,27,5
25,24,8,28,28,4
24,25,7,28,27,5
25,24,8,29,28,4
24,25,8,28,27,5
25,24,9,28,28,4
24,25,8,27,27,5
25,24,8,27,28,4
24,25,9,28,27,5
25,24,9,29,28,4
24,25,9,28,27,5
25,24,9,29,28,4
24,25,9,28,27,5
25,24,9,27,28,4
24,25,8,26,27,5
25,24,8,26,28,4
24,25,7,25,27,5
25,24,6,24,28,4
24,25,6,23,27,5
25,24,7,22,28,4
24,25,6,21,27,5
25,24,7,21,28,4
24,25,7,22,27,5
25,24,7,21,28,4
24,25,6,22,27,5
25,24,6,23,28,4
24,25,7,23,27,5
25,24,6,23,28,4
24,25,6,24,27,5
25,24,7,23,28,4
24,25,8,22,27,5
25,24,8,22,28,4
24,25,7,21,27,5
25,24,6,20,28,4
24,25,5,19,27,5
25,24,6,18,28,4
24,25,7,19,27,5
25,24,7,20,28,4
24,25,7,19,27,5
25,24,8,19,28,4
24,25,7,18,27,5
25,24,7,19,28,4
24,25,6,20,27,5
25,24,7,21,28,4
24,25,8,21,27,5
25,24,9,22,28,4
24,25,10,22,27,5
25,24,11,23,28,4
24,25,12,24,27,5
25,24,13,25,28,4
24,25,12,24,27,5
25,24,12,25,28,4
24,25,12,24,27,5
25,24,12,23,28,4
24,25,13,23,27,5
25,24,12,23,28,4
24,25,11,22,27,5
25,24,10,21,28,4
24,25,9,20,27,5
25,24,8,21,28,4
24,25,7,20,27,5
25,24,6,20,28,4
24,25,5,20,27,5
25,24,4,20,28,4
24,25,3,19,27,5
25,24,4,20,28,4
24,25,4,21,27,5
25,24,3,20,28,4
24,25,3,19,27,5
25,24,4,18,28,4
24,25,5,19,27,5
25,24,6,19,28,4
24,25,5,20,27,5
25,24,6,20,28,4
24,25,7,21,27,5
25,24,7,21,28,4
24,25,8,20,27,5
25,24,9,19,28,4
24,25,9,19,27,5
25,24,8,18,28,4
24,25,8,19,27,5
25,24,7,18,28,4
24,25,7,18,27,5
25,24,7,19,28,4
24,25,8,19,27,5
25,24,8,20,28,4
24,25,9,20,27,5
25,24,8,21,28,4
24,25,7,21,27,5
25,24,6,21,28,4
24,25,6,22,27,5
25,24,6,23,28,4
24,25,7,22,27,5
25,24,8,22,28,4
24,25,9,21,27,5
25,24,8,22,28,4
24,25,9,23,27,5
25,24,9,24,28,4
24,25,8,25,27,5
25,24,8,26,28,4
24,25,7,25,27,5
25,24,7,25,28,4
24,25,7,25,27,5
25,24,6,26,28,4
24,25,6,25,27,5
25,24,7,26,28,4
24,25,7,27,27,5
25,24,7,27,28,4
24,25,7,26,27,5
25,24,7,27,28,4
24,25,8,26,27,5
25,24,9,26,28,4
24,25,8,27,27,5
25,24,8,28,28,4
24,25,9,28,27,5
25,24,9,29,28,4
24,25,8,29,27,5
25,24,8,29,28,4
24,25,7,28,27,5
25,24,6,29,28,4
24,25,6,29,27,5
25,24,5,28,28,4
24,25,5,29,27,5
25,24,5,29,28,4
24,25,6,28,27,5
25,24,6,28,28,4
24,25,6,27,27,5
25,24,7,28,28,4
24,25,7,29,27,5
25,24,8,28,28,4
24,25,7,28,27,5
25,24,8,27,28,4
24,25,8,28,27,5
25,24,7,28,28,4
