Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,0,22,26,5,9
17,5,18,24,4,8
18,4,19,23,5,9
19,3,20,22,6,8
20,2,20,21,5,9
21,1,19,22,6,8
22,0,18,22,5,9
21,0,19,23,6,8
20,0,20,23,5,9
19,0,21,24,6,8
18,0,22,23,5,9
17,0,21,22,6,8
16,0,22,21,5,9
15,0,23,22,6,8
14,0,24,22,5,9
13,0,23,23,6,8
12,0,24,22,5,9
11,0,23,21,6,8
10,0,22,22,5,9
9,0,21,21,6,8
8,0,21,22,5,9
7,0,20,23,6,8
6,0,20,22,5,9
5,0,19,22,6,8
4,0,19,23,5,9
3,0,19,23,6,8
3,0,19,24,5,9
2,0,19,25,6,8
3,0,18,26,5,9
3,0,18,26,6,8
3,0,18,26,5,9
3,0,18,25,6,8
3,0,19,24,5,9
2,0,19,25,6,8
3,0,20,26,5,9
3,0,21,25,6,8
3,0,22,26,5,9
