Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,29,6,9,27,10
2,29,13,11,27,10
1,29,13,11,28,9
2,29,12,12,27,10
1,29,11,11,28,9
2,29,10,10,27,10
1,29,10,10,28,9
2,29,9,10,27,10
1,29,10,10,28,9
2,29,10,11,27,10
1,29,10,10,28,9
2,29,10,11,27,10
1,29,9,12,28,9
2,29,9,11,27,10
1,29,9,10,28,9
2,29,9,9,27,10
1,29,9,8,28,9
2,29,10,9,27,10
1,29,9,10,28,9
2,29,8,10,27,10
1,29,8,9,28,9
2,29,8,10,27,10
1,29,9,11,28,9
2,29,10,10,27,10
1,29,11,10,28,9
2,29,11,9,27,10
1,29,10,8,28,9
2,29,10,7,27,10
1,29,10,6,28,9
2,29,11,7,27,10
1,29,11,6,28,9
2,29,11,7,27,10
1,29,12,8,28,9
2,29,11,7,27,10
1,29,12,6,28,9
2,29,13,6,27,10
1,29,12,6,28,9
2,29,12,6,27,10
1,29,11,5,28,9
2,29,10,5,27,10
1,29,10,6,28,9
2,29,9,6,27,10
1,29,9,7,28,9
2,29,9,7,27,10
1,29,9,8,28,9
2,29,8,7,27,10
1,29,8,6,28,9
2,29,8,5,27,10
1,29,8,4,28,9
2,29,8,5,27,10
1,29,8,5,28,9
2,29,8,6,27,10
1,29,8,6,28,9
2,29,9,7,27,10
1,29,9,6,28,9
2,29,9,6,27,10
1,29,8,7,28,9
2,29,8,8,27,10
1,29,8,7,28,9
2,29,7,7,27,10
1,29,7,6,28,9
2,29,8,7,27,10
1,29,7,8,28,9
2,29,6,9,27,10
